,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
83,0.004962210605462551,-0.02802174393806229,0.0031449411871419886,0.02616334726684081,54,3,7.0,239.0,0.0,4.5,4.166666666666667,-1.0,-0.468521285665818
85,0.09307433031895655,0.08910606122870124,0.04121274790862246,-0.015135660830664104,58,1,4.0,528.0,0.0,3.2,4.0,-0.790569415042095,-0.478091443733757
86,0.020305869260927256,0.012988140354805038,-0.037382424238619344,-0.04442299332155643,58,2,3.0,264.0,0.0,4.2,4.25,0.612372435695795,0.0
88,-0.08807347810095374,-0.29595750369255613,-0.1101078981028206,-0.17154678163498827,59,1,9.0,377.0,1.0,4.2,4.333333333333333,0.612372435695795,0.793884186037445
91,0.0366351244260422,-0.02972846766265652,0.02347048445953585,-1.6469858191226044e-05,63,2,5.0,430.0,0.0,3.5,4.166666666666667,-0.166666666666667,0.0857492925712544
94,0.015132043360317596,0.34778354767215364,-0.008877825499873938,-0.004773713336390325,66,2,11.0,665.0,1.0,4.6,4.25,0.875,0.941763218696022
96,-0.05693417237904507,0.05767020490600185,-0.006969225059100464,-0.06714350048508354,67,1,11.0,553.0,1.0,4.2,4.25,0.560112033611204,0.759256602365297
97,0.05596914904395509,0.012223852518363493,-0.10918378883583525,0.05577554463782901,67,2,11.0,240.0,0.0,4.3,4.166666666666667,0.77174363314129,0.774596669241483
101,-0.09963337969382884,0.06573954925436933,0.027877424825390445,0.07064750483401853,71,1,5.0,362.0,1.0,3.7,4.083333333333333,-0.25,0.911684611677103
102,0.012919494888746963,0.026610036691721944,0.07191766394891791,0.05360944592301748,73,3,7.0,225.0,0.0,4.2,4.25,-0.408248290463863,0.968329663731489
103,-0.012231810889308699,-0.0005715560868227893,0.06447157201628273,0.030454921138696554,74,1,2.0,596.0,0.0,3.1,4.083333333333333,-0.559016994374947,0.297044262893002
104,-0.11848040787136174,0.05690239972286755,0.07034144551503232,0.052072828128927696,74,2,3.0,746.0,1.0,2.9,3.9166666666666665,0.0,0.0
105,-0.0015500791428984563,-0.004308576077296293,0.0020024432014458843,0.012084573616866455,74,3,0.0,397.0,0.0,3.1,4.166666666666667,-0.612372435695795,0.557086014531156
106,0.05508517379119877,0.017307320048869302,-0.019888961365155635,0.0582480529928959,75,1,9.0,417.0,0.0,4.0,4.083333333333333,-0.218217890235992,0.857492925712544
107,-0.0022990845922266174,-0.01924043350906097,0.03910187386782351,0.016239517764018475,75,3,10.0,201.0,0.0,4.6,4.583333333333333,0.408248290463863,1.0
108,0.1588183357163923,-0.34579924576402843,-0.7498801766950137,0.18127375832820805,77,1,10.0,756.0,1.0,2.4,3.8333333333333335,-0.25,0.363803437554499
109,-0.0021108077922243874,0.0009113995195976469,0.014641327054508666,-0.0021337604016649966,77,2,11.0,591.0,0.0,2.4,4.166666666666667,0.166666666666667,1.0
114,-0.012702702242273071,0.022736775497189207,0.016839610796930114,-0.012462260665894584,81,2,7.0,485.0,0.0,3.9,3.3333333333333335,0.0,0.649519052838329
115,0.027906855486597097,-0.004572426591690135,0.06353981067449722,0.02183183981414385,82,1,9.0,387.0,1.0,2.5,3.6666666666666665,-0.534522483824849,0.661437827766148
116,-0.04201215560263408,0.05514064290445559,0.007201865163627821,-0.03753158574319796,83,1,1.0,451.0,1.0,3.7,3.75,0.645497224367903,-0.685994340570035
117,0.0461152777682215,0.07831175258639574,0.0038600483725708267,-0.0815629109279352,83,2,8.0,327.0,1.0,3.6,3.5833333333333335,0.790569415042095,-0.269679944985297
118,-0.007905116986559066,-0.01607026931295931,-0.007988232359371463,0.016403708970474343,84,1,1.0,444.0,0.0,3.3,4.0,0.0,0.108465228909328
119,0.0071828858672826,0.024760632148698565,0.036861346106811056,0.007378529555024427,86,1,3.0,417.0,1.0,3.9,4.25,0.880704845927979,0.349215147884789
121,0.007762193830124318,-0.012640819909844902,-0.034631981041514055,0.0019050648919566046,87,1,0.0,498.0,1.0,3.2,3.3333333333333335,0.592927061281571,0.894427190999916
125,-0.02758994882297781,-0.022555946623136522,-0.005703855112086137,0.02541826254215499,89,1,5.0,484.0,1.0,3.9,4.166666666666667,0.0,0.316227766016838
132,-0.029707369665378982,0.01263707525833834,-0.026882844277525315,0.010791150213333035,92,1,1.0,372.0,1.0,3.5,3.5,-0.534522483824849,-0.54232614454664
134,0.10609725816743495,0.08629117607242363,-0.12366695486593451,-0.06120300003925185,93,1,4.0,472.0,1.0,3.5,4.25,-0.534522483824849,0.54232614454664
135,0.004132263381086516,0.009836399421439998,0.06625878291691618,-0.058792428957181224,93,3,2.0,218.0,0.0,3.5,3.5833333333333335,0.25,-0.2
138,0.07547828265150913,-0.015734498747028043,0.06951729012775935,0.019721840778151988,95,1,5.0,405.0,0.0,3.4,2.9166666666666665,-0.327326835353989,-0.321633760451338
139,-0.0033858427436880365,-0.025539930733671425,-0.03518979593625231,-0.02039097800417512,96,1,1.0,302.0,1.0,3.1,4.166666666666667,-0.320256307610174,-0.25
140,-0.05393791018249917,0.05251907926958518,-0.08290611297099411,-0.05257162200132201,96,2,8.0,379.0,1.0,2.8,4.0,0.612372435695795,0.2
141,0.047804774488859475,-0.12054320242952522,-0.05264614252865896,-0.007623522791179628,96,3,7.0,279.0,0.0,3.0,4.166666666666667,0.666666666666667,0.632455532033676
142,0.041405027329630285,-0.006972643890232679,-0.017552988331805425,-0.03121310989714656,97,1,11.0,822.0,1.0,3.3,3.75,0.490098029409803,0.755928946018454
144,-0.0327327280139929,-0.05383310739435197,-0.0334287480345038,-0.050613034700375086,97,3,11.0,323.0,0.0,4.5,4.083333333333333,0.408248290463863,0.797724035217466
145,0.04557253569238294,-0.0036198854776546335,-0.019657525224491885,-0.02070805577695194,98,1,5.0,455.0,1.0,2.8,3.8333333333333335,-0.218217890235992,0.0
146,-0.016047852943472288,0.012875879291030802,0.006744675461647366,-0.02059767961592446,98,2,6.0,700.0,1.0,3.3,4.0,0.612372435695795,0.654653670707977
149,-0.04575707154778713,-0.040150039017165365,-0.0753019387686495,-0.057121802550660176,99,3,6.0,333.0,0.0,2.8,3.8333333333333335,-0.408248290463863,-0.447213595499958
150,-0.004534121370815339,-0.02289430696609231,-0.007835752290466288,-0.011740333431448993,100,1,4.0,876.0,0.0,3.1,3.9166666666666665,-0.559016994374947,0.373001923296126
151,0.01252265608392232,0.00012568094548389298,-0.007177026644507249,0.015127380070915335,100,2,4.0,497.0,1.0,3.5,3.9166666666666665,0.0714285714285715,0.920157538397846
152,0.003664922557807982,0.037593776848288206,-0.007795334420752431,0.009744790239038553,101,1,2.0,292.0,1.0,3.0,3.3333333333333335,0.408248290463863,0.372104203767625
156,0.04603466615070693,0.02466126501760556,-0.00972787448777946,0.025061916073793433,103,1,10.0,564.0,1.0,4.5,4.166666666666667,0.25,0.647058823529412
161,0.00041343853572649417,-0.028977560238723214,0.010277574172043955,0.021803559049685804,106,1,9.0,515.0,1.0,3.2,2.8333333333333335,-0.327326835353989,0.175411603861406
162,-0.015079726416446348,0.018166761509233492,0.026258793682604243,0.028291432416260587,106,2,7.0,389.0,0.0,2.8,3.8333333333333335,-0.559016994374947,-0.746202507244637
164,0.2553140572941045,0.22521884493179986,-0.17228415773158276,0.08586816700038483,107,1,4.0,933.0,1.0,3.7,3.0833333333333335,0.612372435695795,-0.87831006565368
165,-0.0020066091012759853,-0.06553903018938848,-0.07539576297320918,0.008094575746731657,107,2,9.0,504.0,1.0,4.2,3.9166666666666665,-0.25,0.2
169,-0.025313928634752448,0.014043241595033845,0.035386992684686154,-0.019357739838195945,110,1,5.0,791.0,1.0,3.9,4.166666666666667,0.790569415042095,0.447213595499958
170,-0.024081931677866732,0.011116097816261182,-0.02046881130593523,-0.007330789137274839,110,2,3.0,606.0,0.0,3.8,4.083333333333333,-0.133630620956212,0.316227766016838
172,0.18466510255325286,-0.22025119589187078,-0.18831583271938726,0.008348390923718469,111,2,3.0,224.0,1.0,3.2,3.3333333333333335,0.666666666666667,0.426401432711221
173,0.024862357955111172,0.056177769285863335,0.2968985410077029,0.011223865609156615,112,1,5.0,378.0,0.0,3.1,4.5,0.243975018237133,0.790569415042095
174,0.060463955564621405,-0.1020439941961939,-0.06980387381537942,0.05765848551718527,112,2,8.0,299.0,0.0,3.8,4.166666666666667,0.645497224367903,0.635708491746199
177,0.013715108478716063,0.00605126013053103,-0.00750467450171682,-0.01282374742024858,114,1,0.0,533.0,1.0,3.5,3.8333333333333335,-0.642857142857143,-0.29277002188456
178,-0.06342726970807513,-0.027395474372881486,-0.1001475782439551,-0.0819618063462054,114,2,0.0,206.0,0.0,3.7,3.6666666666666665,-0.25,0.349215147884789
179,-0.040526651496847504,-0.01760784117948861,0.05621573970920208,-0.03524742042914435,114,3,2.0,298.0,0.0,4.1,3.75,-0.872871560943969,0.552157630374233
180,0.004319304900496832,0.003747086226993548,2.592104385419747e-06,-0.010944252393667824,115,1,6.0,775.0,1.0,3.6,3.1666666666666665,0.166666666666667,0.447213595499958
181,-0.09467617027113795,-0.11461000440226918,-0.19679215978878067,0.0999965866701717,115,2,6.0,426.0,1.0,3.5,3.5,0.801783725737273,0.0
183,-0.019711572990152415,-0.013011222716059753,0.013188888265245264,0.061675508911619194,116,3,8.0,233.0,1.0,4.3,4.083333333333333,-0.133630620956212,0.969861226038888
184,0.0031389172990895576,-0.026042520313352795,0.06892760836935373,0.040415699132072075,117,1,11.0,699.0,1.0,4.6,4.083333333333333,0.166666666666667,0.632455532033676
187,0.001288560116740009,-0.0464421705805284,0.03648458265833306,-0.0026758561908472455,118,1,0.0,189.0,1.0,3.0,3.5,-1.0,-0.0790569415042095
188,0.0035576171518059987,-0.02324299763238265,-0.020750470890526288,-0.012222725471100487,118,2,0.0,143.0,1.0,3.1,3.75,0.0,0.656532164298613
189,-0.00974446907729622,-0.03344045420259589,-0.002931607829553435,0.00887073894556925,118,3,4.0,419.0,1.0,3.1,3.6666666666666665,0.0,0.557086014531156
190,-0.04430453490279486,0.04147638407096797,0.020616484250785452,-0.032000635278203356,119,1,2.0,316.0,1.0,3.4,3.5833333333333335,0.196116135138184,0.0
192,-0.03939925177724266,-0.0377498026375637,-0.004875306531186377,0.019024652633032508,119,3,2.0,408.0,0.0,3.4,3.6666666666666665,0.196116135138184,0.78086880944303
193,0.10347196524514898,0.00516518269342226,-0.06469115118845183,0.05791315907758321,120,3,6.0,190.0,1.0,3.8,4.25,0.645497224367903,0.968329663731489
194,0.08317342789254621,0.1336400289728585,0.02192730277493988,-0.04431739354358438,121,1,4.0,393.0,0.0,3.2,3.25,0.279508497187474,0.52522573143889
195,-0.00164677423313479,-0.08664901919400793,-0.08921401429321221,-0.002484228857045126,121,3,9.0,298.0,0.0,3.7,3.6666666666666665,-0.166666666666667,1.0
199,-0.029262047707107938,-0.003755407069084108,-0.0358813858815749,0.002956753571927309,125,1,7.0,600.0,1.0,3.2,4.083333333333333,0.642857142857143,0.29277002188456
200,0.030168291100079528,0.08723658522754864,0.1535783981793447,0.10765408434107701,125,3,6.0,601.0,1.0,3.5,4.166666666666667,0.666666666666667,0.254823595718813
201,-0.011847886696467497,-0.01464077019585688,-0.01844437819123646,0.014280778326662056,126,1,5.0,555.0,1.0,3.3,3.6666666666666665,0.294174202707276,0.850962943396763
206,-0.001252342963872963,0.024247692131584724,-0.0440821682830655,0.04646861588482331,128,2,8.0,504.0,1.0,3.2,3.9166666666666665,0.0,-0.462910049886276
208,-0.00891177863838756,0.23357183661410288,0.3695284672797403,-0.2795460424745112,129,1,6.0,357.0,1.0,3.3,4.083333333333333,-0.133630620956212,0.177997663795994
211,0.0016039503803531694,-0.006285936509381013,-0.011697137602643208,0.03039473007505205,130,2,7.0,424.0,0.0,3.7,4.25,0.612372435695795,0.968329663731489
213,0.06880597141329899,0.0501662630787436,0.0694978572893458,0.05109365192628298,131,1,7.0,530.0,1.0,3.4,3.9166666666666665,0.784464540552736,0.279145263119541
218,-0.019270602720325082,-0.024280426798338733,0.013286072883027042,0.013448113122149719,133,1,5.0,282.0,1.0,3.8,4.166666666666667,0.534522483824849,0.377964473009227
221,-0.003230331089949464,0.011927734412195834,-0.0026797631379164195,0.003681643155539671,136,1,2.0,860.0,1.0,3.8,4.0,0.372677996249965,0.391076944437521
222,0.009301314241328268,0.03513979175200265,0.04144039802719854,0.00024264596550756137,136,2,5.0,525.0,1.0,3.8,4.083333333333333,0.74535599249993,-0.316227766016838
227,0.04013440986826277,0.009038805937414336,-0.003547959832714754,0.028977108864445815,138,2,7.0,821.0,1.0,2.7,3.8333333333333335,0.912870929175277,0.600532564178963
228,0.007335647133611199,0.012893023893803745,-0.00943265764630377,0.02196507636993517,138,3,11.0,534.0,0.0,2.7,3.75,0.868599036215379,0.581087203147976
229,0.023620655473944645,0.0015350476704129846,-0.026437019108328838,-0.0004331098292116173,139,1,10.0,605.0,0.0,2.7,3.9166666666666665,-0.456435464587638,0.787295821622217
230,-0.21744331168712605,-0.012340017180196942,-0.11362300929491652,0.11544295496102189,139,2,9.0,531.0,1.0,3.1,4.0,-0.375,0.666666666666667
233,-0.006928635304169844,-0.023272999165277874,-0.0264860516497306,0.021449577539357553,140,3,11.0,265.0,1.0,3.7,4.166666666666667,-0.408248290463863,-0.233549683248457
234,0.03745385220017998,-0.013897012236421891,0.02496294728738327,0.023929589509907007,141,3,2.0,0.0,1.0,4.3,4.416666666666667,0.612372435695795,0.87831006565368
240,-0.010389318336983174,-0.000962219096983139,-0.0354544932913267,-0.0032616700938375995,144,1,4.0,1592.0,1.0,3.7,4.083333333333333,-0.514495755427527,-0.29277002188456
241,-0.028072612804643217,0.042887211564126546,-0.008656556337106795,-0.0016724925622622156,145,1,3.0,472.0,1.0,3.8,3.6666666666666665,-0.133630620956212,0.790569415042095
244,0.002737219039634933,-0.0033384922147578705,-0.04163949613991512,-0.03909699019526785,146,1,5.0,719.0,1.0,3.1,3.5833333333333335,0.467707173346743,0.242535625036333
245,-0.018413198099621973,0.0009004601943116138,0.020691973519895056,-0.017829664980929163,146,2,6.0,1006.0,0.0,3.0,3.5833333333333335,-0.0800640769025435,0.547722557505166
246,-0.035522730013515566,0.05813387230438212,-0.14061685606358465,-0.09013688526420129,147,1,7.0,230.0,0.0,4.2,4.333333333333333,-0.583333333333333,1.0
247,-0.016079818165328785,-0.02053579997660617,0.0009881927903696163,-0.008564658141150731,148,1,8.0,641.0,1.0,3.6,3.6666666666666665,0.166666666666667,0.87831006565368
248,0.011787578971266595,0.015593408348537776,-0.042367481162149355,-0.04001085614477251,148,2,10.0,289.0,0.0,3.8,4.0,-0.408248290463863,0.866025403784439
253,0.015568238991601825,0.015206888617582903,-0.014090127775189448,0.00494662812274816,150,1,4.0,528.0,1.0,2.6,4.0,0.30012252399939,0.522232967867094
254,0.010023871337559205,0.2024055807809443,0.028879409947084766,-0.026059779086231985,150,2,5.0,180.0,0.0,2.4,3.8333333333333335,0.166666666666667,0.930857404257136
255,-0.0014958359806994657,0.07091836803243773,0.06382241478257103,-0.05315942911852293,150,3,3.0,179.0,0.0,2.5,4.166666666666667,0.327326835353989,0.790569415042095
258,-0.049038559924992106,-0.045797150401163875,-0.013292800000645338,0.019549037479844017,152,1,8.0,409.0,0.0,3.3,4.166666666666667,-0.25,0.943275552432877
263,-0.09012876385420075,-0.29187911145548046,-0.27091609303720404,-0.059336750361153316,153,3,2.0,236.0,0.0,4.2,4.25,-0.612372435695795,0.968329663731489
265,-0.050530018900199175,-0.03587109711169255,-0.011699085554960239,0.0002941364805441107,156,2,2.0,921.0,1.0,3.1,3.6666666666666665,0.0,0.94299033358289
266,-0.014105392867458584,0.03424425812857244,0.06505772415772619,-0.024050216267331597,156,3,6.0,745.0,0.0,3.4,4.333333333333333,-0.612372435695795,0.863636363636364
267,-0.038446561040995066,-0.027565110596530988,0.03213334458841091,0.05267789729328586,158,1,7.0,787.0,0.0,4.4,4.25,-0.666666666666667,0.968329663731489
268,0.004086019138676007,0.026476012112980497,-0.01495306973826295,0.06177386667072434,158,2,7.0,246.0,0.0,4.6,4.166666666666667,0.408248290463863,0.922077922077922
271,0.021886415043336296,-0.03347513326663068,-0.08441811877801678,0.036419495180168814,160,1,0.0,333.0,1.0,4.2,3.6666666666666665,-0.228217732293819,-0.29277002188456
272,-0.01826858465153661,0.007576734607444989,0.01114034484136086,-0.012979721624935664,160,2,8.0,424.0,0.0,4.1,4.0,0.939336436627724,0.662266178532522
273,0.019636879436199912,-0.033342446347194445,0.02157931518316801,0.006821866622245056,160,3,3.0,400.0,1.0,4.3,4.333333333333333,0.25,-0.447213595499958
274,0.07615042744166563,0.019915973183502102,0.0005288359913797704,-0.009433617657776056,161,1,1.0,214.0,1.0,4.4,4.416666666666667,0.6875,0.29277002188456
275,0.06271732724056503,0.013436331110288259,0.00683249847454486,0.051492290765480626,161,3,2.0,282.0,1.0,4.5,4.25,0.918558653543692,0.58131835897618
277,0.05620414804878204,0.0714251841306733,-0.003432425878125505,-0.057903386409218535,163,2,7.0,355.0,0.0,3.8,4.083333333333333,0.872871560943969,0.58131835897618
279,-0.057107415148465394,0.0016976274248129638,0.054542887807129195,-0.010838057521562841,164,2,2.0,488.0,1.0,3.2,4.0,0.872871560943969,0.2
280,-0.04327967251127733,-0.03465860603711626,0.013249445137479892,-0.013459880002024452,164,3,6.0,242.0,0.0,3.5,4.583333333333333,-0.880704845927979,0.8
283,0.029012371196506622,0.043129718094375935,0.02856611223375873,0.03275271105351649,166,1,1.0,353.0,1.0,2.5,3.8333333333333335,-0.166666666666667,0.25
284,0.03878393499292201,0.1370184073704784,0.10519886021727762,-0.01134128944860962,166,2,5.0,283.0,0.0,2.8,3.6666666666666665,0.408248290463863,0.49301257198088
285,-0.026235933795171074,0.1237088907339036,0.06391585187182205,-0.02260403716309767,166,3,4.0,246.0,0.0,3.0,3.5,-0.534522483824849,0.93256809827409
286,0.004830332896875491,-0.0011526009812976308,-0.0003700165478437608,0.021828343586988822,167,1,5.0,960.0,1.0,3.7,3.5833333333333335,-0.748455199183749,-0.558290526239083
287,-0.0036171603244903447,0.003364519310144804,-0.014246265336143463,-0.008382231433582245,167,2,9.0,901.0,0.0,3.9,3.9166666666666665,0.196116135138184,-0.789542033951723
288,-0.027880724098247038,0.015856005290236185,0.021577296263532032,-0.009563089860238783,168,1,8.0,512.0,1.0,3.8,4.166666666666667,0.52704627669473,0.894427190999916
289,0.018712203611708635,-0.0026166014694826586,0.045400497612886045,0.012407026393143504,168,2,9.0,273.0,0.0,3.9,4.333333333333333,0.408248290463863,0.894427190999916
290,-0.008790441653277376,-0.025656259387791612,-0.12063439039673056,-0.09088177139488401,168,3,6.0,195.0,1.0,4.0,4.25,0.408248290463863,0.91350027839114
291,-0.006657015825418173,0.004682896827256603,-0.054328733049077385,-0.02365148560630169,169,1,0.0,486.0,1.0,3.4,3.9166666666666665,-0.559016994374947,0.462910049886276
292,-0.004795584201636531,0.11475028400565453,0.10888020712675398,0.0020201712015390904,169,2,2.0,491.0,0.0,3.2,4.0,0.327326835353989,0.632455532033676
294,-0.013041043500860052,-0.09413093026699758,0.38861979994379897,-0.003964777398965356,170,1,11.0,815.0,1.0,4.1,4.333333333333333,-0.422577127364258,1.0
295,0.029760464824990132,-0.014871485562734084,0.049403023780394136,0.008801998146017767,170,2,9.0,300.0,1.0,4.0,4.25,-1.0,0.893370572567264
296,-0.033772373282800604,-0.021281435500084857,0.010422239368429563,-0.011568529436108478,170,3,10.0,208.0,0.0,4.0,4.25,-0.707106781186547,0.968329663731489
297,-0.01258258767915561,0.0361299395011294,0.051742386159047374,0.050785662612541416,172,1,10.0,701.0,1.0,3.8,3.75,0.128623938856882,0.110431526074847
299,-1.3969146671216493e-05,-0.028512508987036417,-0.015144799127100837,0.016427951368439164,174,3,9.0,244.0,0.0,3.0,3.75,-0.102062072615966,0.16609095970748
300,-0.002087861988345966,0.03082478234430109,-0.03792038846334521,0.0523217151103422,175,1,7.0,426.0,1.0,2.8,3.8333333333333335,0.707106781186547,-0.108465228909328
301,-0.006926953124122692,0.05005375040093121,-0.0979180618186244,-0.08734268010852546,175,2,9.0,329.0,0.0,3.4444444444444446,4.0,0.333333333333333,0.790569415042095
302,0.0030424462683800073,-0.1391580063512467,-0.0480306907698496,0.029607781794702553,175,3,9.0,404.0,1.0,3.5,3.8333333333333335,-0.166666666666667,-0.156173761888606
303,-0.015152858253270462,-0.01774080730284632,-0.07523437625679134,0.05346611199377648,178,1,5.0,542.0,1.0,3.3,4.0,-0.609937545592833,0.4
305,-0.09930620364953692,-0.010328010672255073,0.11700670645488885,-0.006911151174764584,178,3,8.0,207.0,0.0,3.6,4.083333333333333,-0.408248290463863,0.91350027839114
306,0.08943008419505212,0.03264903051204701,0.04842934255146438,0.06311629619453105,179,1,11.0,671.0,0.0,3.4,3.9166666666666665,0.456435464587638,0.919145030018058
