,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
0,0.010514449859923874,-0.038813698442751024,-0.09106431540202889,-0.0003600533072476438,1,1,2.0,494.0,1.0,2.2,3.25,0.157242725508288,-0.0877058019307029
1,0.002814064360911001,-0.12348738704954179,-0.19302904470973217,-0.006980230179620142,1,2,,,,2.6,3.5,-0.657411243046284,0.525150493181643
2,-0.23021717196300287,0.1929999280557935,0.09724332247629484,-0.15157102734519762,1,3,3.0,208.0,1.0,2.6,3.4166666666666665,-0.594942206400108,0.282038037408883
3,-0.13750446242096856,-0.0822884879934005,0.10857533720098896,0.01897473680012779,2,1,0.0,347.0,1.0,,,,
4,-0.0705800487043855,0.1402532485155017,0.2127665082101904,-0.05640150195671225,2,3,10.0,552.0,0.0,,,,
5,0.02448843960725071,0.12646368578166003,0.07289825622284891,0.048429794917846304,3,2,7.0,294.0,0.0,2.6,4.0,0.583333333333333,0.316227766016838
6,0.04568895352656299,0.013357398835608372,0.077790989445381,-0.03197479910623334,3,3,7.0,262.0,0.0,3.2,4.0,0.589767824619589,0.8
7,0.04838507322737656,-0.061313647311873165,-0.09069940067186205,0.03606344289873355,5,3,7.0,303.0,0.0,,,,
8,0.038120268774785054,-0.020774858479440994,0.10307288586110089,0.007876537690206641,6,1,,,,,,,
9,-0.005539526689289105,-0.05488137898696067,-0.03602747516605379,-0.03337078436376644,6,2,3.0,428.0,0.0,,,,
10,0.013416772235101406,0.00042079302336708315,0.0078400323346172,0.01934768213203314,7,3,0.0,560.0,0.0,3.4,3.6666666666666665,0.25,0.553911709406997
11,0.06165720379769906,-0.05244912199413414,0.02356000376385399,0.10247281417061596,11,3,7.0,199.0,0.0,,,,
12,-0.018483698143443417,-0.05198162895676699,0.0046101890924998305,-0.010310382704444109,12,1,7.0,414.0,1.0,,,,
13,-0.263821558348273,-0.11831188487593963,0.10035709882130334,-0.031134158339762824,12,2,10.0,269.0,1.0,,,,
14,0.026361648774277047,-0.17963856441870424,0.31473364484400707,0.1742440518411694,12,3,9.0,187.0,0.0,,,,
15,-0.05650124448286471,-0.026868782058626316,0.038065256586868705,-0.013033387433638986,14,3,10.0,406.0,0.0,4.2,4.583333333333333,,-0.462910049886276
16,-0.026401563714742622,-0.005847345632737785,0.1339552052521618,0.17286425027613486,15,1,5.0,704.0,1.0,2.9,3.75,,-0.171498585142509
17,0.01982952779194385,-0.006903543296126843,0.0225005324922418,0.0063675210345965965,17,1,6.0,652.0,1.0,3.5,3.75,0.0,0.956182887467515
18,0.0007738329834885614,0.023936888890072422,0.054962572214993365,-0.05259392574387455,19,2,8.0,560.0,0.0,4.1,4.416666666666667,,
19,-0.01331725702030582,0.0035272554728519086,0.054899586153863256,-0.006749843732873719,20,2,1.0,417.0,0.0,2.9,4.0,,0.0
20,0.07575659957775707,0.040175760081306446,0.12863076072478488,0.020340215363667785,20,3,1.0,211.0,0.0,3.2,4.166666666666667,,-0.0276394996411391
21,0.023192691887761897,0.051169685128543044,0.07264673917627584,0.04412020884134951,21,2,3.0,266.0,0.0,3.8,3.9166666666666665,0.0,0.907959384500452
22,-0.05871147164174978,-0.125441350399941,0.07341752172101122,-0.06426332722901405,23,1,0.0,366.0,0.0,3.9,4.25,,0.269679944985297
23,0.01085476078322425,0.028455897291140866,0.10382182264561857,-0.031359239038425864,23,3,4.0,700.0,0.0,4.4,4.666666666666667,-0.612372435695795,
24,-0.09050271666074122,0.09077871468478879,0.24241695442812058,-0.11117862114708367,24,3,7.0,356.0,1.0,2.7,3.25,0.666666666666667,0.117647058823529
25,0.02310021711678189,0.029350382701098972,-0.01659581541876385,0.0051918106118435895,25,1,7.0,435.0,0.0,,,,
26,-0.006574010123762218,0.1099983974397048,0.05627706659175342,0.051964805599788964,27,2,,,,4.8,4.583333333333333,,-0.2
27,-0.0662351438921181,0.0749155120397336,0.011778204263674836,-0.057004763196698026,27,3,1.0,0.0,0.0,4.8,4.333333333333333,,1.0
28,-0.07696575461882528,0.05206692858285914,0.045261222393285866,-0.044136784149737825,28,1,7.0,424.0,0.0,3.2,3.4166666666666665,-0.395284707521047,0.682288239221013
29,0.011556024479233682,0.035416578229686836,0.07107994161723939,0.010083388791446138,28,2,5.0,305.0,0.0,3.4,3.8333333333333335,0.166666666666667,0.530330085889911
30,-0.0885619566087389,-0.13121920824774216,-0.012909856131845452,-0.08488467744998864,28,3,7.0,274.0,0.0,3.6,4.166666666666667,0.102062072615966,-0.317073170731707
31,-0.048870581130729625,-0.397153411360004,0.0548966800815679,0.08212047332058002,29,1,7.0,510.0,1.0,4.2,4.166666666666667,0.534522483824849,0.75
32,0.10279259355069198,-0.09083358820449257,-0.04436759937964345,0.15508303576847135,29,2,2.0,349.0,0.0,4.4,4.166666666666667,,0.216930457818656
33,0.021305487680648955,0.0530101798100325,-0.02305460702887164,-0.006913674567079344,29,3,6.0,303.0,0.0,4.7,4.333333333333333,,0.0
34,0.03746905759399987,-0.09979404229152115,-0.1823082042002996,0.14955280884062727,30,1,0.0,280.0,0.0,,,,
35,-0.06337365911675558,-0.00829381754870149,0.11278163843518707,0.020337115388464385,31,1,6.0,275.0,0.0,1.8,3.6666666666666665,0.763762615825973,0.0
36,-0.06192797129111561,0.055491210658043646,0.07972641113754883,0.011510620597441118,31,2,6.0,265.0,0.0,2.6,3.0,-0.408248290463863,-0.675724628517346
37,0.07672495428934771,0.21857721408346426,-0.01479688055465708,0.016266517643583826,31,3,5.0,210.0,0.0,2.4,3.4166666666666665,,-0.447213595499958
38,,,,,32,1,10.0,747.0,1.0,3.2,4.083333333333333,-0.790569415042095,-0.644658371220304
39,0.09377164358201974,-0.05245667126852625,0.07306425707574794,-0.030214517594825886,32,2,5.0,273.0,0.0,3.2,4.0,-0.25,-0.600245047998781
40,0.033972792906828045,0.027746297791918048,0.03767288264903963,0.04146475876103745,33,1,,,,3.5,3.9166666666666665,0.408248290463863,0.64450338663549
41,-0.02772145243597285,0.04180026533567762,0.1394830173271968,-0.019423857271713744,33,2,6.0,0.0,0.0,3.9,4.083333333333333,,0.857492925712544
42,0.006162994734894075,-0.05601856686319586,-0.04849121033262866,-0.04490252615389098,33,3,2.0,0.0,1.0,4.2,4.166666666666667,0.534522483824849,0.774596669241483
43,-0.02699169828468173,0.06848223923026361,0.07260587140072526,-0.0006554651805620815,34,1,0.0,411.0,1.0,3.3,3.8333333333333335,-0.219264504826757,0.176776695296637
44,-0.005294178766664121,-0.11676118475512046,-0.04826315197813818,-0.008379514110626029,35,1,9.0,1002.0,1.0,2.9,3.4545454545454546,-0.272165526975909,-0.469668218313862
45,0.009299399948628332,0.08148417401706218,-0.022427415816009436,-0.08159860340130026,35,2,11.0,694.0,0.0,2.9,3.6666666666666665,0.166666666666667,0.730798148647035
46,0.0720187569051775,0.011633872944796227,-0.022346842827463066,0.004701655098332841,35,3,,,,3.0,3.5833333333333335,-1.0,0.701646415445623
47,0.01934015629313106,-0.004121604266538003,-0.02144642697235268,0.03572216949714008,36,1,4.0,406.0,1.0,1.7,2.6666666666666665,0.0,0.647058823529412
48,-0.018861373463803423,0.055945237780422985,-0.035531398089626194,0.03343135271467802,36,2,5.0,328.0,0.0,2.0,2.9166666666666665,-0.5,0.108465228909328
49,0.022571705459404345,0.01401466411356029,-0.032378790238628725,-0.015285853768751143,37,1,4.0,416.0,0.0,3.6,4.083333333333333,0.845154254728516,0.787838597158335
50,-0.02450886196864243,0.037217493029112876,0.019841221311308454,-0.017331455389308113,37,2,2.0,358.0,0.0,3.5,3.9166666666666665,0.25,0.753410574956818
51,0.007485816328965456,0.04235608088811925,-0.029782157649821405,0.012255627112246788,37,3,2.0,329.0,0.0,3.3,3.9166666666666665,-0.218217890235992,0.977802414077409
52,0.013791916267083516,0.09165389379625492,-0.025382799301980525,0.056554925640952054,38,1,0.0,360.0,1.0,3.3333333333333335,3.5,-0.707106781186547,0.5
53,-0.033507240472621616,0.02894093076154089,-0.03204823339626118,-0.1040987486836551,38,2,3.0,298.0,1.0,3.3,3.1818181818181817,0.666666666666667,0.0
54,-0.02004156402062547,0.00804994676722992,0.06990897323387714,-0.01093490039181431,38,3,7.0,240.0,0.0,3.9,3.6666666666666665,-0.666666666666667,-0.121566134770966
55,0.05889876680151706,0.13001827246214112,-0.23336768747358536,-0.05947129614075982,40,1,,,,3.8,4.166666666666667,0.372677996249965,0.416654710493213
56,-0.025501445801322086,-0.005764995681913085,-0.019234396307310487,0.010155830559669933,40,2,8.0,290.0,1.0,4.3,4.5,-0.133630620956212,1.0
57,0.010536288694674226,-0.06942597394573326,0.002767659350049268,0.006401546822940603,40,3,7.0,271.0,0.0,4.4,4.416666666666667,-0.612372435695794,1.0
58,-0.037466867476528484,-0.16414262033820987,-0.08702362198355407,-0.019116836353739588,41,1,0.0,478.0,0.0,,,,
59,-0.01936645335037652,0.00017283931779795737,0.034499798362254086,0.0075280446758815,41,3,3.0,258.0,0.0,,,,
60,0.09323117406712043,0.06977117309038226,0.08411939261362554,0.01420759164463716,42,1,4.0,491.0,0.0,3.3,3.5,0.408248290463863,-0.5
61,0.08749087497864941,-0.05660596259252906,0.1078691781413465,0.05974346754891528,42,2,,,,3.2,3.0,-0.645497224367903,-0.25
62,0.017696744582551945,0.007705073407758079,-0.005717296985076879,-0.011671929640635483,42,3,7.0,432.0,0.0,2.2,2.6666666666666665,,
