,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
289,0.018991986618289814,0.06026289046166844,0.053751319318332526,-0.040664868122812364,164,2,2.0,488.0,1.0,3.2,4.0,0.872871560943969,0.2
290,0.10571856496578806,0.05955167700712318,0.14999565606457282,0.020129982598974666,164,3,6.0,242.0,0.0,3.5,4.583333333333333,-0.880704845927979,0.8
293,0.021816230346140816,0.04458404298985737,0.09523769997908875,-0.02174164308076522,166,1,1.0,353.0,1.0,2.5,3.8333333333333335,-0.166666666666667,0.25
294,0.07298806898358973,0.040108585993302165,3.415847277417547e-05,0.018746690998644126,166,2,5.0,283.0,0.0,2.8,3.6666666666666665,0.408248290463863,0.49301257198088
295,-0.0436189595593244,0.1134412956486667,0.07843893686705697,0.040384265506111745,166,3,4.0,246.0,0.0,3.0,3.5,-0.534522483824849,0.93256809827409
296,-0.01983281506152193,0.0034745427374372564,0.014738150795185936,-0.013731817778060283,167,1,5.0,960.0,1.0,3.7,3.5833333333333335,-0.748455199183749,-0.558290526239083
297,0.008708221025753452,0.016418472217317372,0.0035667169736159333,-0.005113103428212296,167,2,9.0,901.0,0.0,3.9,3.9166666666666665,0.196116135138184,-0.789542033951723
298,-0.007038141798629003,0.05575794834653448,0.05949608395443509,-0.001091185020491245,168,1,8.0,512.0,1.0,3.8,4.166666666666667,0.52704627669473,0.894427190999916
299,0.0022502837691982243,-0.027869148548095628,0.026743568408991232,-0.010904301127374961,168,2,9.0,273.0,0.0,3.9,4.333333333333333,0.408248290463863,0.894427190999916
300,-0.007556447492768012,-0.08905154277336745,-0.17401923550297627,0.09981772033442313,168,3,6.0,195.0,1.0,4.0,4.25,0.408248290463863,0.91350027839114
301,0.04354579359449828,0.03792658380096527,-0.02758264430947027,-0.024576056940673344,169,1,0.0,486.0,1.0,3.4,3.9166666666666665,-0.559016994374947,0.462910049886276
302,0.012166953545768846,0.15932645679300375,0.08247448032438547,0.05649365379234488,169,2,2.0,491.0,0.0,3.2,4.0,0.327326835353989,0.632455532033676
304,0.021662797048374285,-0.282007591005581,0.46958789968470543,0.011824429171393027,170,1,11.0,815.0,1.0,4.1,4.333333333333333,-0.422577127364258,1.0
305,0.016223466754245068,-0.19718177356519012,0.08579746339939613,-0.033945417271619385,170,2,9.0,300.0,1.0,4.0,4.25,-1.0,0.893370572567264
306,-0.08240700984452294,-0.39234484780876966,0.07086013325925543,-0.11094238646094139,170,3,10.0,208.0,0.0,4.0,4.25,-0.707106781186547,0.968329663731489
