,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
278,-0.05444871930094095,-0.10228351572896259,-0.08670320369708005,-0.01755827615255164,166,1,1.0,353.0,1.0,2.5,3.8333333333333335,-0.166666666666667,0.25
279,-0.0007354799730881461,0.007750187339502238,0.014167593463312462,-0.045824628392814315,166,2,5.0,283.0,0.0,2.8,3.6666666666666665,0.408248290463863,0.49301257198088
280,-0.07613387055145528,0.06460186843880864,0.018678566775831344,-0.01569148901039754,166,3,4.0,246.0,0.0,3.0,3.5,-0.534522483824849,0.93256809827409
281,-0.002737812742864005,-0.0003781214444506096,-0.0058930704094828715,-0.0025403466024248728,167,1,5.0,960.0,1.0,3.7,3.5833333333333335,-0.748455199183749,-0.558290526239083
282,-0.011167836059245172,7.700622819822898e-05,-0.010110143428373207,-0.014757736963530247,167,2,9.0,901.0,0.0,3.9,3.9166666666666665,0.196116135138184,-0.789542033951723
283,-0.002218857118863358,-0.037794987421474927,0.0094929770658281,-0.007931988623020487,168,1,8.0,512.0,1.0,3.8,4.166666666666667,0.52704627669473,0.894427190999916
284,0.019094334167873008,0.009701091662327065,0.046619846751556095,0.00645700542284448,168,2,9.0,273.0,0.0,3.9,4.333333333333333,0.408248290463863,0.894427190999916
285,-0.01809154929621972,0.024303002714648546,-0.15209672106976468,-0.020264561557675944,168,3,6.0,195.0,1.0,4.0,4.25,0.408248290463863,0.91350027839114
286,-0.020396073177920544,-0.03383066524166768,-0.055233620891204906,-0.008720914509688494,169,1,0.0,486.0,1.0,3.4,3.9166666666666665,-0.559016994374947,0.462910049886276
287,0.010158506703988936,0.07730303251001046,0.08598077575110813,0.008055073920509541,169,2,2.0,491.0,0.0,3.2,4.0,0.327326835353989,0.632455532033676
289,-0.03902299308990432,0.27806627746280776,-0.1066036606453752,-0.0332704301104746,170,1,11.0,815.0,1.0,4.1,4.333333333333333,-0.422577127364258,1.0
290,-0.14572731765230515,-0.016422365151680246,-0.03112784570080737,0.09843211313956779,170,2,9.0,300.0,1.0,4.0,4.25,-1.0,0.893370572567264
291,0.0011094313163122567,-0.008612346606575968,0.0037858893108549626,0.033209346440783744,170,3,10.0,208.0,0.0,4.0,4.25,-0.707106781186547,0.968329663731489
292,0.050615757656994796,0.08711281271363154,0.03949165479659616,0.032257052871808974,172,1,10.0,701.0,1.0,3.8,3.75,0.128623938856882,0.110431526074847
293,0.014647021281930283,0.010294507751467435,0.011880925012062674,-0.001594058691063964,174,1,9.0,407.0,1.0,2.9,3.6666666666666665,0.875,0.632455532033676
