,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
94,-0.004249031368815545,-0.037522041459998594,0.014880238367862527,0.007629334990942741,73,3,7.0,225.0,0.0,4.2,4.25,-0.408248290463863,0.968329663731489
95,0.0012456920555918179,-0.011624017294126692,-0.0163128545880346,0.006684340120860422,74,1,2.0,596.0,0.0,3.1,4.083333333333333,-0.559016994374947,0.297044262893002
96,0.02123806566225904,0.17499947749953834,0.10263974046980494,-0.0010272604077699778,74,2,3.0,746.0,1.0,2.9,3.9166666666666665,0.0,0.0
97,0.055273444824085735,0.008421935575664207,0.023780036277855094,0.03464145496132061,74,3,0.0,397.0,0.0,3.1,4.166666666666667,-0.612372435695795,0.557086014531156
98,-0.019172021183698994,0.011633899560387283,0.00819628146684356,-0.011293183993273417,75,1,9.0,417.0,0.0,4.0,4.083333333333333,-0.218217890235992,0.857492925712544
99,0.020682451115002397,-0.04445987609581138,-0.002502266523345667,0.010006719808911558,75,3,10.0,201.0,0.0,4.6,4.583333333333333,0.408248290463863,1.0
100,0.06346506054392011,-0.17334836629390943,0.2047081615770566,-0.14599368590653097,77,1,10.0,756.0,1.0,2.4,3.8333333333333335,-0.25,0.363803437554499
101,-0.023842823835161713,0.013859943000447026,0.028026075039287356,-0.004152708856341076,77,2,11.0,591.0,0.0,2.4,4.166666666666667,0.166666666666667,1.0
105,0.06363351067147034,0.037940156660650294,0.08229223104603467,0.099711266436625,81,1,1.0,721.0,1.0,3.6,3.0833333333333335,0.686406472983644,0.0
106,0.0027457449510599405,0.07055335696884184,0.07968493649283982,0.0006621680031945381,81,2,7.0,485.0,0.0,3.9,3.3333333333333335,0.0,0.649519052838329
107,0.01991337509312026,-0.08701331765358461,0.019289359615909767,0.02444136169512482,82,1,9.0,387.0,1.0,2.5,3.6666666666666665,-0.534522483824849,0.661437827766148
108,0.00043773390959902814,0.041274523681523345,0.0424760645861809,0.0053191095641800055,83,1,1.0,451.0,1.0,3.7,3.75,0.645497224367903,-0.685994340570035
109,-0.015225329478290833,0.0035520167396805653,-0.020664601554675012,-0.0013591157831654018,84,1,1.0,444.0,0.0,3.3,4.0,0.0,0.108465228909328
110,-0.016001988375891892,-0.0010280197496532282,0.010539272320643807,-0.015277145560624303,86,1,3.0,417.0,1.0,3.9,4.25,0.880704845927979,0.349215147884789
112,-0.02380674607433295,0.002710703404511589,-0.028552044822831888,-0.016455669797907056,87,1,0.0,498.0,1.0,3.2,3.3333333333333335,0.592927061281571,0.894427190999916
116,0.03899592804464468,0.010980343794667556,0.02052241091366219,0.0031786556233911857,89,1,5.0,484.0,1.0,3.9,4.166666666666667,0.0,0.316227766016838
123,0.015067967519721946,0.22026398361775362,-0.04921474053364511,-0.009675368905789688,92,1,1.0,372.0,1.0,3.5,3.5,-0.534522483824849,-0.54232614454664
125,0.14642809307236979,0.13206756972354078,-0.12502978955828095,0.12893252786818782,93,1,4.0,472.0,1.0,3.5,4.25,-0.534522483824849,0.54232614454664
126,0.036247720117107904,0.06199490153344768,0.017241150019193078,-0.024487228919289117,93,3,2.0,218.0,0.0,3.5,3.5833333333333335,0.25,-0.2
128,0.03592470355656814,-0.05800020440142318,0.010595789018876247,0.030336249978540546,95,1,5.0,405.0,0.0,3.4,2.9166666666666665,-0.327326835353989,-0.321633760451338
129,0.013403408107523372,0.05240683552402457,-0.0044133462785520055,0.006653330961436091,96,1,1.0,302.0,1.0,3.1,4.166666666666667,-0.320256307610174,-0.25
130,0.07921922335568472,0.005260116730884268,0.008742030093333098,0.011607205379653379,96,2,8.0,379.0,1.0,2.8,4.0,0.612372435695795,0.2
131,0.01200534687035103,0.05093710064870592,-0.1072304348812554,0.028904777600936946,96,3,7.0,279.0,0.0,3.0,4.166666666666667,0.666666666666667,0.632455532033676
132,0.062883693194393,-0.09229495177031538,-0.1431796369413999,0.09601286703837712,97,1,11.0,822.0,1.0,3.3,3.75,0.490098029409803,0.755928946018454
133,0.05206591354220697,0.08231482593646787,0.05331787851202854,0.05514579887455578,97,2,9.0,476.0,1.0,3.8,4.083333333333333,-0.645497224367903,0.697863157798853
134,-0.033612449198337,-0.0075175416336192265,-0.007786591150377991,-0.03707738528474615,97,3,11.0,323.0,0.0,4.5,4.083333333333333,0.408248290463863,0.797724035217466
135,0.035328908663949436,0.2297420043150732,0.061673843037965984,0.053027790541934364,98,1,5.0,455.0,1.0,2.8,3.8333333333333335,-0.218217890235992,0.0
137,-0.023249785345821478,0.017032990571490134,0.01707564977459458,0.007086794415184911,99,3,6.0,333.0,0.0,2.8,3.8333333333333335,-0.408248290463863,-0.447213595499958
138,-0.0042132800485989615,0.015787460412997303,-0.003716256622341462,-0.014546567643819775,100,1,4.0,876.0,0.0,3.1,3.9166666666666665,-0.559016994374947,0.373001923296126
139,0.012641976263777699,-0.0001647819927095061,-0.006122265020078031,0.014309576571460545,100,2,4.0,497.0,1.0,3.5,3.9166666666666665,0.0714285714285715,0.920157538397846
140,0.002820951579686775,-0.017807991249547617,-0.013436320087595493,0.016907835147193538,101,1,2.0,292.0,1.0,3.0,3.3333333333333335,0.408248290463863,0.372104203767625
144,-0.007722376767411883,0.002657534438392924,0.014604507925363275,0.007876784608475912,103,1,10.0,564.0,1.0,4.5,4.166666666666667,0.25,0.647058823529412
148,-0.011625854514506942,0.01945102542279573,-0.007490262794414189,-0.02976699163298372,106,1,9.0,515.0,1.0,3.2,2.8333333333333335,-0.327326835353989,0.175411603861406
149,0.01060033576320993,0.004961131983924778,0.013976899935078557,0.012584122132214043,106,2,7.0,389.0,0.0,2.8,3.8333333333333335,-0.559016994374947,-0.746202507244637
151,0.008718638152544965,0.009929204212909845,-0.08436650669452078,0.047011390882884474,107,1,4.0,933.0,1.0,3.7,3.0833333333333335,0.612372435695795,-0.87831006565368
152,-0.025261807572778135,0.015351029604088068,0.030151996131587467,-0.03258355077491005,107,2,9.0,504.0,1.0,4.2,3.9166666666666665,-0.25,0.2
156,-0.04934899471353081,-0.028483713620948505,-0.04379323879048727,-0.03703000503264164,110,1,5.0,791.0,1.0,3.9,4.166666666666667,0.790569415042095,0.447213595499958
157,-0.004625193553913259,-0.029741625344580455,-0.04555696841560233,-0.003922397958559785,110,2,3.0,606.0,0.0,3.8,4.083333333333333,-0.133630620956212,0.316227766016838
159,-0.0445931982033141,-0.011944656044766725,0.0004519659605139348,-0.0208407371481756,111,2,3.0,224.0,1.0,3.2,3.3333333333333335,0.666666666666667,0.426401432711221
160,-0.00864184928610477,0.025211269109747105,-0.010371212614431803,0.00033575832862123165,112,1,5.0,378.0,0.0,3.1,4.5,0.243975018237133,0.790569415042095
161,0.004267338923843623,0.005578379068562195,-0.005473488217614407,0.0022859631089726536,112,2,8.0,299.0,0.0,3.8,4.166666666666667,0.645497224367903,0.635708491746199
164,-0.006391488581820231,-0.007811052426679877,0.024067094958178936,-0.009494364582397554,114,1,0.0,533.0,1.0,3.5,3.8333333333333335,-0.642857142857143,-0.29277002188456
165,0.031664699734002134,-0.08922195883870782,-0.10141993291469241,-0.004345079915468923,114,3,2.0,298.0,0.0,4.1,3.75,-0.872871560943969,0.552157630374233
166,-0.016719709721520926,0.09359351307250688,-0.025937624573334365,-0.029657289321034664,115,1,6.0,775.0,1.0,3.6,3.1666666666666665,0.166666666666667,0.447213595499958
167,-0.07591266436276946,0.11613194137185924,0.012211729115838175,0.06382324406251487,115,2,6.0,426.0,1.0,3.5,3.5,0.801783725737273,0.0
168,-0.05041345195242299,-0.01876282854886985,-0.008556951797158756,-0.024582820229970135,116,3,8.0,233.0,1.0,4.3,4.083333333333333,-0.133630620956212,0.969861226038888
171,0.005274009681158968,-0.033419530142516946,0.00531251906361975,-0.019178988304315945,118,1,0.0,189.0,1.0,3.0,3.5,-1.0,-0.0790569415042095
172,-0.0036770149465821665,0.005272394051511918,-0.06695139776532423,0.027782788090551836,118,2,0.0,143.0,1.0,3.1,3.75,0.0,0.656532164298613
173,-0.007601793885241751,-0.027765654242049128,-0.006175811319998139,0.023767431319784975,118,3,4.0,419.0,1.0,3.1,3.6666666666666665,0.0,0.557086014531156
174,-0.0011257235922967521,0.03667197298788051,-0.001241328800090951,0.031905512003524435,119,1,2.0,316.0,1.0,3.4,3.5833333333333335,0.196116135138184,0.0
176,-0.024877634922968357,-0.02897457816329284,-0.012400077618886111,0.00039877819997015423,119,3,2.0,408.0,0.0,3.4,3.6666666666666665,0.196116135138184,0.78086880944303
177,0.018367264782179205,0.00772828743066946,0.003794576280044211,0.015147378757108147,121,1,4.0,393.0,0.0,3.2,3.25,0.279508497187474,0.52522573143889
178,0.012688790482483385,-0.06012632918015988,-0.015920523010708343,0.02071589263007841,121,3,9.0,298.0,0.0,3.7,3.6666666666666665,-0.166666666666667,1.0
182,-0.030115237183353745,-0.01221537800964194,0.01383781599291339,-0.029673173956176743,125,1,7.0,600.0,1.0,3.2,4.083333333333333,0.642857142857143,0.29277002188456
183,0.025245644655607438,0.007647878313838007,0.06966069872562256,-0.08273794364786709,125,3,6.0,601.0,1.0,3.5,4.166666666666667,0.666666666666667,0.254823595718813
184,0.0148125171283272,0.023411878869678073,-0.0002337365606660866,0.015290031940218591,126,1,5.0,555.0,1.0,3.3,3.6666666666666665,0.294174202707276,0.850962943396763
187,0.024785012924757724,-0.008262757916573644,-0.01888137095460296,-0.009954897044838476,128,2,8.0,504.0,1.0,3.2,3.9166666666666665,0.0,-0.462910049886276
192,0.036338476961616,-0.015672775381102906,0.00375906095876874,0.06530717585895272,130,2,7.0,424.0,0.0,3.7,4.25,0.612372435695795,0.968329663731489
194,-0.004955194239055613,-0.10165858415342933,0.0005051260350972281,0.02398067851344582,131,1,7.0,530.0,1.0,3.4,3.9166666666666665,0.784464540552736,0.279145263119541
199,0.04045466650649079,0.028172304496985916,-0.036659543339217865,-0.0027059419938846364,133,1,5.0,282.0,1.0,3.8,4.166666666666667,0.534522483824849,0.377964473009227
201,0.047138960386143056,0.035597202547674116,0.019632027095041207,0.00478390711068525,135,1,5.0,1062.0,1.0,4.0,4.5,-1.0,0.87831006565368
203,0.0230772547861958,-0.016466812762243387,0.008423426757997916,-0.018484141769451828,136,1,2.0,860.0,1.0,3.8,4.0,0.372677996249965,0.391076944437521
204,0.012388329675344855,0.04477327817473751,0.032216803773471143,-0.0028951813445693797,136,2,5.0,525.0,1.0,3.8,4.083333333333333,0.74535599249993,-0.316227766016838
209,-0.020419189550554964,-0.028713075598873306,-0.035904400978805075,-0.016148591781946223,138,2,7.0,821.0,1.0,2.7,3.8333333333333335,0.912870929175277,0.600532564178963
210,0.022627308689145486,0.026613347558220275,-0.0014184613959734253,0.039621846633997884,138,3,11.0,534.0,0.0,2.7,3.75,0.868599036215379,0.581087203147976
211,0.014190597387949774,-0.02851951540886745,-0.061624819451088844,-0.014378617082166003,139,1,10.0,605.0,0.0,2.7,3.9166666666666665,-0.456435464587638,0.787295821622217
212,-0.027302425989240754,0.019982744161394506,0.03263242968294412,-0.00861903609344525,139,2,9.0,531.0,1.0,3.1,4.0,-0.375,0.666666666666667
214,0.01683288126682636,-0.015944860595158077,-0.03167358408396177,-0.0011357509285167752,140,3,11.0,265.0,1.0,3.7,4.166666666666667,-0.408248290463863,-0.233549683248457
215,0.040381957342830364,0.008869184897056168,0.04352193862847902,0.0166999957452982,141,3,2.0,0.0,1.0,4.3,4.416666666666667,0.612372435695795,0.87831006565368
221,-0.006412226223210542,0.02726991937019514,-0.005829453882340188,0.01029775349493748,144,1,4.0,1592.0,1.0,3.7,4.083333333333333,-0.514495755427527,-0.29277002188456
222,0.027823563843300703,0.004411580049343786,-0.04004524268292894,0.023531846015531252,145,1,3.0,472.0,1.0,3.8,3.6666666666666665,-0.133630620956212,0.790569415042095
225,0.037669992592275485,0.022702438837953576,0.02774380608651239,0.03213946246338822,146,1,5.0,719.0,1.0,3.1,3.5833333333333335,0.467707173346743,0.242535625036333
226,-0.016537566179821772,0.02183819830500217,-0.004542046050002874,-0.016760628685208948,146,2,6.0,1006.0,0.0,3.0,3.5833333333333335,-0.0800640769025435,0.547722557505166
227,-0.0011097889886776781,0.009353264177434007,0.005217039775514257,-0.015946553484687122,148,1,8.0,641.0,1.0,3.6,3.6666666666666665,0.166666666666667,0.87831006565368
228,0.006642354478485025,0.009976477781112566,0.012815414841013449,-0.007878416075045924,148,2,10.0,289.0,0.0,3.8,4.0,-0.408248290463863,0.866025403784439
232,-0.003916772888182735,0.027834469823571385,0.006153416808200191,-0.001711354916122746,150,1,4.0,528.0,1.0,2.6,4.0,0.30012252399939,0.522232967867094
235,-0.002144225079913575,-0.013981524046161117,0.03950061623477478,0.006981960947811424,152,1,8.0,409.0,0.0,3.3,4.166666666666667,-0.25,0.943275552432877
239,0.0019640525111231533,0.01752107649898446,-0.016985193854941096,0.023284175159344837,153,3,2.0,236.0,0.0,4.2,4.25,-0.612372435695795,0.968329663731489
241,-0.014443015055095288,0.002151434979751403,0.019733023598634308,-0.06031796353236833,156,3,6.0,745.0,0.0,3.4,4.333333333333333,-0.612372435695795,0.863636363636364
242,-0.03474232570830094,-0.01244305465678383,-0.0039808390859119285,-0.01734430966466192,158,1,7.0,787.0,0.0,4.4,4.25,-0.666666666666667,0.968329663731489
243,-0.005684500986706726,0.005308511625630922,-0.004233386848054866,0.0007756830259293672,158,2,7.0,246.0,0.0,4.6,4.166666666666667,0.408248290463863,0.922077922077922
246,0.029778602816693027,-0.021829553320975786,-0.011158372293256318,0.029861412222281867,160,1,0.0,333.0,1.0,4.2,3.6666666666666665,-0.228217732293819,-0.29277002188456
247,-0.012779627852147047,0.01709844944379278,0.02892855653901803,0.004211879939654016,160,2,8.0,424.0,0.0,4.1,4.0,0.939336436627724,0.662266178532522
248,0.004876657506009638,0.002916900352035122,0.006782328035351993,-0.01847562626705087,160,3,3.0,400.0,1.0,4.3,4.333333333333333,0.25,-0.447213595499958
249,0.05886665846652627,0.07833453956316555,0.013092083488049983,-0.04102426423978734,161,3,2.0,282.0,1.0,4.5,4.25,0.918558653543692,0.58131835897618
250,0.007141497169716206,0.04440513503007481,0.04750260834436018,0.054062220682401366,163,2,7.0,355.0,0.0,3.8,4.083333333333333,0.872871560943969,0.58131835897618
251,-0.01225275261754195,0.02053448041647434,0.07982527398290395,-0.017931712572377502,164,2,2.0,488.0,1.0,3.2,4.0,0.872871560943969,0.2
252,0.02002516026709018,0.05283102639259132,0.050357310478810924,-0.030754583731144872,164,3,6.0,242.0,0.0,3.5,4.583333333333333,-0.880704845927979,0.8
255,0.0481481448369944,0.03985098088371072,0.019678385027275792,0.007962090871731766,166,1,1.0,353.0,1.0,2.5,3.8333333333333335,-0.166666666666667,0.25
256,0.02318976178979847,0.05817162449399237,0.08465411862899037,0.027333497806262985,166,3,4.0,246.0,0.0,3.0,3.5,-0.534522483824849,0.93256809827409
257,-0.014519491735930434,0.00550678412411986,0.00014143392103754444,-0.01731946685943479,167,1,5.0,960.0,1.0,3.7,3.5833333333333335,-0.748455199183749,-0.558290526239083
258,-0.005405778185588016,0.0033146921870198585,0.0018650178711040117,-0.0060841021524146105,167,2,9.0,901.0,0.0,3.9,3.9166666666666665,0.196116135138184,-0.789542033951723
259,-0.033513467624389136,0.00563292485923868,0.0005829924291684305,-0.043165635671374464,168,1,8.0,512.0,1.0,3.8,4.166666666666667,0.52704627669473,0.894427190999916
260,0.0011834648160415954,-0.0020495938348245885,0.03351657086634883,-0.0013470482159881393,168,2,9.0,273.0,0.0,3.9,4.333333333333333,0.408248290463863,0.894427190999916
261,-0.03246171963802865,-0.06122089303242268,-0.14466052826262973,0.008064895130054215,168,3,6.0,195.0,1.0,4.0,4.25,0.408248290463863,0.91350027839114
262,0.03148826273044631,-0.016803423750459547,0.002879681616034762,0.006031396539085403,169,1,0.0,486.0,1.0,3.4,3.9166666666666665,-0.559016994374947,0.462910049886276
263,-0.03570251787932089,0.08477357292181069,0.12553719845993008,-0.010164645456739294,169,2,2.0,491.0,0.0,3.2,4.0,0.327326835353989,0.632455532033676
265,0.016931628595667193,-0.2193508394311746,-0.14758739462111709,0.005731020133260869,170,1,11.0,815.0,1.0,4.1,4.333333333333333,-0.422577127364258,1.0
266,-0.026656179835337263,0.050124735278675746,0.04033937939820559,-0.05873825663553776,170,2,9.0,300.0,1.0,4.0,4.25,-1.0,0.893370572567264
267,0.027957819599681875,0.017355126538244843,-0.036861558567251845,-0.02314999551451913,170,3,10.0,208.0,0.0,4.0,4.25,-0.707106781186547,0.968329663731489
268,-0.011248322856577885,-0.048009344256836756,-0.01011186970991932,0.03084414310339065,172,1,10.0,701.0,1.0,3.8,3.75,0.128623938856882,0.110431526074847
269,0.0011783449001863573,-0.0013169621420063768,0.007092840146035175,0.009680170201600434,174,1,9.0,407.0,1.0,2.9,3.6666666666666665,0.875,0.632455532033676
271,0.013317182562639158,0.0011075897677732492,-0.013576976143776509,0.012584948192175927,174,3,9.0,244.0,0.0,3.0,3.75,-0.102062072615966,0.16609095970748
272,-0.04651868047334235,-0.042298870291333404,0.09783529342091114,0.12764443462621824,175,1,7.0,426.0,1.0,2.8,3.8333333333333335,0.707106781186547,-0.108465228909328
273,-0.0248126535831691,0.008555533332326982,-0.04764826004589269,-0.011522421849997756,175,2,9.0,329.0,0.0,3.4444444444444446,4.0,0.333333333333333,0.790569415042095
274,-0.06192702954481913,-0.06670962073551073,0.028552061274594944,0.03393136823559968,175,3,9.0,404.0,1.0,3.5,3.8333333333333335,-0.166666666666667,-0.156173761888606
275,-0.017108898154224842,-0.03761585054930391,-0.05089819955684751,-0.0196444297749742,178,1,5.0,542.0,1.0,3.3,4.0,-0.609937545592833,0.4
277,0.05817444647250081,0.0062984380713635305,-0.013190494164893918,0.03217341335069539,179,1,11.0,671.0,0.0,3.4,3.9166666666666665,0.456435464587638,0.919145030018058
278,0.033248873149676596,0.0677227737027411,0.045096023691124865,0.014281795644456583,179,2,11.0,556.0,0.0,3.6,4.166666666666667,-0.612372435695795,0.959403223600247
279,-0.023174097325742896,-0.019616853361985445,-0.01362443436952557,-0.041974431932188985,179,3,8.0,538.0,1.0,3.5,4.083333333333333,0.25,0.966987556830456
281,0.03331487360251299,-0.05018292793272533,-0.018990575642735107,0.029135471680418565,180,2,11.0,383.0,1.0,3.4,4.0,0.790569415042095,0.909963754734542
282,0.015213405326875993,0.0026198014325929794,0.05138414862969795,-0.0017305569860748258,180,3,10.0,383.0,1.0,3.7,4.083333333333333,-0.408248290463863,0.91350027839114
