,TP9,AF7,AF8,TP10,subj,ses,Unnamed: 0,Performance,Time_Sec,Signal Drop
259,0.013987051885261184,-0.11271639568513812,-0.08390006401320291,0.02263672213283345,148,3,230.0,6.0,184.0,0.0
261,-0.09578259968165644,0.06565157346894177,0.0695493742616183,0.13685059175599013,149,2,231.0,3.0,182.0,1.0
262,-0.0034557716127941044,-0.13977001203281217,0.04385515875885369,0.03995104319527552,149,3,232.0,4.0,274.0,0.0
263,-0.016219469211757338,0.012986160736724643,-0.017143675325950812,-0.015348315588504195,150,1,233.0,4.0,528.0,1.0
264,0.005599061192793131,-0.06514950113553464,-0.031613545887456226,-0.014890980811980446,150,2,234.0,5.0,180.0,0.0
265,0.06499037982186588,-0.1469161281175663,-0.03859054091256608,0.04978769762599392,150,3,235.0,3.0,179.0,0.0
267,0.01864841013114124,0.05096131184593354,-0.026748989640947518,0.012237193508035591,151,2,236.0,7.0,823.0,1.0
268,-0.026998566200851438,-0.003503525469881742,0.007468995993947521,0.021658442712734226,152,1,237.0,8.0,409.0,0.0
269,0.12078031699184592,0.02951810321270716,0.14515289405934192,0.011788543635621408,152,2,238.0,2.0,158.0,1.0
270,-0.016298030992356976,-0.1167732843340914,-0.006771124107744312,-0.011243714768388105,152,3,239.0,5.0,185.0,1.0
272,-0.03333202763473645,-0.004877224519523004,0.01070250221440217,-0.06955824930377824,153,2,240.0,1.0,400.0,1.0
273,-0.06458591584136074,-0.09997759361157228,-0.13812308027901685,-0.03388346985355023,153,3,241.0,2.0,236.0,0.0
275,-0.006253719671368514,-0.015377685393256985,0.04298396888355769,-0.03852507525555151,156,2,244.0,2.0,921.0,1.0
276,-0.002806970376520312,-0.0034814822831463546,0.024510970647201213,-0.015390318991623646,156,3,245.0,6.0,745.0,0.0
277,-0.004379975252936956,0.10284895675754008,0.021332219890652034,0.04083666736371408,158,1,246.0,7.0,787.0,0.0
278,-0.012238878568893432,0.018108530581703725,0.09452482566215888,0.0009338894647526046,158,2,247.0,7.0,246.0,0.0
279,0.010664117203929067,-0.020119752914038894,-0.013448875814406791,-0.08972332771097201,158,3,248.0,11.0,514.0,0.0
280,-0.018562329422775362,-0.7842967419291381,-0.784675380439948,0.0797706129345405,159,1,249.0,6.0,280.0,1.0
281,-0.16045450863525332,-0.07080509288597951,0.037423512013138385,-0.09014345142385176,159,3,251.0,3.0,220.0,0.0
282,-0.03756981553751153,0.36915426869472345,0.1313000411425026,-0.04961229933738823,160,1,252.0,0.0,333.0,1.0
283,0.03520216486672592,0.021088306541001956,0.032023282894597584,0.06692474813841244,160,2,253.0,8.0,424.0,0.0
284,-0.0026630684001606396,0.12751918800651024,0.13313519791430156,0.12669357116012472,160,3,254.0,3.0,400.0,1.0
285,0.03207369378198853,0.02104672071238085,0.06978563447621869,0.04893642346233877,161,1,255.0,1.0,214.0,1.0
286,0.004522417704239462,-0.01992424433989803,0.055989064114771565,0.01820958892708656,161,3,257.0,2.0,282.0,1.0
287,-0.027540775763715927,-0.055029082883703485,-0.01976452797713342,-0.00842893249521588,162,1,258.0,2.0,265.0,1.0
288,0.01174671604137927,0.02105114570589915,-0.03926848787467602,0.00758654369354617,163,2,262.0,7.0,355.0,0.0
289,-0.018320461500909994,0.12830474727525354,0.0763128109897049,0.08553812826155688,164,1,264.0,4.0,412.0,1.0
290,0.018991986618289814,0.06026289046166844,0.053751319318332526,-0.040664868122812364,164,2,265.0,2.0,488.0,1.0
291,0.10571856496578806,0.05955167700712318,0.14999565606457282,0.020129982598974666,164,3,266.0,6.0,242.0,0.0
292,0.036174967356787366,0.0006366313450778278,0.0010904871372172389,0.0076175954182992785,165,1,267.0,9.0,505.0,1.0
293,-0.024212544964257243,-0.08401546192330618,-0.06504269851252777,-0.07565370503552207,165,3,269.0,11.0,169.0,0.0
294,0.021816230346140816,0.04458404298985737,0.09523769997908875,-0.02174164308076522,166,1,270.0,1.0,353.0,1.0
295,0.07298806898358973,0.040108585993302165,3.415847277417547e-05,0.018746690998644126,166,2,271.0,5.0,283.0,0.0
296,-0.0436189595593244,0.1134412956486667,0.07843893686705697,0.040384265506111745,166,3,272.0,4.0,246.0,0.0
297,-0.01983281506152193,0.0034745427374372564,0.014738150795185936,-0.013731817778060283,167,1,273.0,5.0,960.0,1.0
298,0.008708221025753452,0.016418472217317372,0.0035667169736159333,-0.005113103428212296,167,2,274.0,9.0,901.0,0.0
299,-0.007038141798629003,0.05575794834653448,0.05949608395443509,-0.001091185020491245,168,1,275.0,8.0,512.0,1.0
300,0.0022502837691982243,-0.027869148548095628,0.026743568408991232,-0.010904301127374961,168,2,276.0,9.0,273.0,0.0
301,-0.007556447492768012,-0.08905154277336745,-0.17401923550297627,0.09981772033442313,168,3,277.0,6.0,195.0,1.0
302,0.04354579359449828,0.03792658380096527,-0.02758264430947027,-0.024576056940673344,169,1,278.0,0.0,486.0,1.0
303,0.012166953545768846,0.15932645679300375,0.08247448032438547,0.05649365379234488,169,2,279.0,2.0,491.0,0.0
304,-0.08446297447034741,-0.0074249726328293715,0.041831555745140504,-0.010383926980608041,169,3,280.0,6.0,418.0,1.0
305,0.021662797048374285,-0.282007591005581,0.46958789968470543,0.011824429171393027,170,1,281.0,11.0,815.0,1.0
306,0.016223466754245068,-0.19718177356519012,0.08579746339939613,-0.033945417271619385,170,2,282.0,9.0,300.0,1.0
307,-0.08240700984452294,-0.39234484780876966,0.07086013325925543,-0.11094238646094139,170,3,283.0,10.0,208.0,0.0
308,0.0157065424637259,0.018432707222312213,-0.0018893522598457508,0.005945749035490516,172,1,284.0,10.0,701.0,1.0
309,-0.12401893665450141,0.22013122800959573,0.0970452334856152,-0.04938908498901617,172,2,285.0,7.0,180.0,0.0
310,0.03984866933588347,0.03535727968422249,-0.037393162754116034,0.019467159548520234,174,1,287.0,9.0,407.0,1.0
311,0.03855027259426868,0.008882884717100008,0.006843749081836431,0.009407102088498452,174,2,288.0,7.0,322.0,0.0
312,0.023092231190826533,-0.011362786876895233,-0.01297315699675402,0.007863570179607003,174,3,289.0,9.0,244.0,0.0
313,-0.006569829209381417,0.027767532664652043,0.08587909562991917,0.004597806054373167,175,1,290.0,7.0,426.0,1.0
314,0.011483986687158845,-0.007773475514813808,0.013185992722862097,0.010275983871288039,175,2,291.0,9.0,329.0,0.0
315,-0.056465978364405166,-0.03238033268964662,-0.06702551377471962,-0.07978862089602622,175,3,292.0,9.0,404.0,1.0
316,0.02035821016431855,0.18587413134014016,0.1030181581681786,0.017734194710084476,178,1,295.0,5.0,542.0,1.0
317,0.07099367878612645,-0.013235058351169527,-0.08579536677059141,0.10358290960368917,178,2,296.0,4.0,500.0,1.0
318,0.015233586894622767,-0.026297760817252984,0.027545550993212688,-0.08538592688673816,178,3,297.0,8.0,207.0,0.0
319,0.08533282752488117,-8.152546539106304e-05,0.014961360131557556,0.0007302750244445301,179,1,298.0,11.0,671.0,0.0
320,-0.00802835052518675,0.03526958145162789,0.03295774530255765,0.026220682179476314,179,2,299.0,11.0,556.0,0.0
321,-0.003921137501873991,-0.07354032344426087,-0.0017329815589872254,0.026921869682170772,179,3,300.0,8.0,538.0,1.0
322,0.009099086380843363,-0.061838531875844975,-0.04240151021378391,-0.02218164082350252,180,1,301.0,7.0,1050.0,1.0
323,-0.016188740043175564,-0.043538668172489525,-0.030400869447314887,0.022473680220253114,180,2,302.0,11.0,383.0,1.0
324,0.009703866623690424,0.032578574717961356,0.03529169466263237,-0.025430351087656518,180,3,303.0,10.0,383.0,1.0
325,0.07150398930597457,0.11034496035284823,0.013685441647587488,-0.08634225770262476,181,1,304.0,6.0,508.0,1.0
326,-0.03193863001466008,0.004215993604310841,-0.11293383351618368,0.017689376235195377,181,2,305.0,7.0,426.0,0.0
327,-0.0052133021879462865,-0.11507948291688991,-0.05358349154811362,-0.03971091356197239,181,3,306.0,11.0,356.0,0.0
