,TP9,AF7,AF8,TP10,subj,ses,Unnamed: 0,Performance,Time_Sec,Signal Drop
69,-0.04375678566423562,-0.06596947837500039,0.0009560793014581871,-0.0009509299922975652,47,2,121.0,2.0,339.0,0.0
70,0.01028276180668206,-0.06107877701661627,-0.05944499373791422,0.029445912761196034,47,3,122.0,2.0,406.0,0.0
71,-0.03885536545995536,0.14969771421559966,0.12377658973656837,0.0626048215174027,48,1,123.0,11.0,704.0,1.0
72,-0.013251560261295252,-0.013604597393820689,-0.023044741483118775,-0.015016562620270292,48,2,124.0,8.0,333.0,0.0
73,-0.0005716738987765819,0.027899898567830008,0.01261752532776835,-0.009925525376422044,48,3,125.0,9.0,270.0,0.0
74,0.04343756574129989,-0.006262943477540576,-0.037101332599300665,0.0032238207366437647,49,1,126.0,1.0,240.0,0.0
75,0.016852579715634797,-0.030523160888205336,-0.032520919368863886,0.011927454815206715,49,2,127.0,6.0,515.0,0.0
76,0.01723081051104634,-0.0024444793742044615,-0.02671794240226722,-0.009929551913173386,49,3,128.0,1.0,272.0,1.0
77,0.007885784674282834,-0.016699079109304963,0.025211825086656005,0.007289040957804604,50,2,129.0,5.0,288.0,0.0
78,0.015261711175827546,-0.03936560191876596,-0.05970484702283004,0.00025269216497226415,50,3,130.0,3.0,274.0,0.0
79,-0.016716335066960172,-0.03703050103071891,0.0070938358184466635,0.004707432228575583,53,1,137.0,8.0,380.0,0.0
80,0.1021662861602008,0.1321470962423182,0.029811068390757735,-0.0573935180709411,53,2,138.0,11.0,319.0,0.0
81,-0.06395764889218411,-0.22153132224911168,0.315523743443952,0.029763023898220643,53,3,139.0,10.0,298.0,0.0
83,-0.0038570083032493426,-0.01542778040523416,0.011050164618404478,-0.004384073541921371,54,2,140.0,6.0,546.0,1.0
84,0.01635947469474256,-0.03572923187552352,0.01169059197194816,-0.040044841098581974,54,3,141.0,7.0,239.0,0.0
85,0.015133487188170456,-0.04899489568967191,-0.035298042232166926,0.0013011961406263416,57,1,146.0,11.0,698.0,0.0
86,0.0023923555273421757,0.007537328890309213,0.007879729353694943,0.0024837543877334247,58,1,149.0,4.0,528.0,0.0
87,-0.09360779593835901,0.02118962571958344,-0.010749836167876352,0.040766301748477965,58,2,150.0,3.0,264.0,0.0
89,0.10369029681721484,-0.09384274056640335,-0.17636575010862693,0.18218694068004637,59,1,151.0,9.0,377.0,1.0
90,0.10369029681721484,-0.09384274056640335,-0.17636575010862693,0.18218694068004637,59,1,2.0,4.0,528.0,0.0
91,-0.010783863314882987,-0.008140590031271367,0.016461485321563264,0.032082510105842434,59,2,3.0,3.0,264.0,0.0
93,0.07768452080394407,-0.04593098761899832,0.07385743674396571,0.0073308875411464275,63,2,13.0,5.0,430.0,0.0
94,-0.030372635488843225,-0.17179371582894565,-0.12770947359072488,0.0010271636537285845,64,2,15.0,11.0,342.0,1.0
96,0.17614318011816663,-0.04003945689013854,-0.04842161557989032,-0.0026877305491504852,66,2,19.0,11.0,665.0,1.0
97,-0.1197145986900939,0.005924877588807246,0.07871164387151483,0.060388671523339,66,3,20.0,9.0,223.0,0.0
98,-0.0682748771965255,0.019255214772520908,-0.05941740414555043,-0.032439976218693566,67,1,21.0,11.0,553.0,1.0
99,0.020850736041021445,-0.09872676931175495,-0.1001644416814535,-0.08796849705459989,67,2,22.0,11.0,240.0,0.0
100,0.002506445220221528,0.22213058907348968,0.11200367678781079,-0.2638800592806917,67,3,23.0,5.0,231.0,0.0
101,0.026003635562445802,0.024665062498084415,0.07230630274612626,-0.015045940009600772,70,1,30.0,5.0,561.0,0.0
102,-0.19382950070468768,0.0020776184481027344,0.5945598764212402,-0.0038160007938071133,73,2,40.0,7.0,318.0,0.0
103,-0.0014847701589716556,0.01613626322598119,0.06440434300356021,0.03275867902546604,73,3,41.0,7.0,225.0,0.0
104,0.017169326395839433,-0.009556549409268882,0.016042118603709805,-0.004296541474551118,74,1,42.0,2.0,596.0,0.0
105,0.09619248358362709,0.04294938907360264,0.027880410921355195,0.025859780231137202,74,2,43.0,3.0,746.0,1.0
106,0.014860892850655871,-0.004085124672394367,0.019601800362749267,-0.008254880525353326,74,3,44.0,0.0,397.0,0.0
107,0.006593818147033209,-0.008372973812361682,0.03003729173803474,0.012964102428323758,75,1,45.0,9.0,417.0,0.0
108,0.045388080042096525,-0.12682865713504066,0.023524299533467092,0.03233993000699973,75,3,47.0,10.0,201.0,0.0
109,0.043386954768711815,-0.14336858217309714,-0.25584993591638894,-0.21645779445261548,77,1,50.0,10.0,756.0,1.0
110,-0.011193124596060873,-0.03714655385989933,0.017242546463145273,0.0010119993223691424,77,2,51.0,11.0,591.0,0.0
111,0.00035607033348771156,0.015774844869537636,0.041170601544354396,-0.013934444640244462,77,3,52.0,11.0,295.0,1.0
114,-0.016372038241999818,-0.02433591317968205,-0.022181777334287556,-0.028500398319488612,80,2,53.0,0.0,242.0,1.0
115,0.020354742081503806,0.4766986443033038,0.3677929592476704,0.10962071219384706,81,1,55.0,1.0,721.0,1.0
116,0.019957345519647278,-0.000959037812609883,-0.038340755209062896,-0.005114881383052566,81,2,56.0,7.0,485.0,0.0
117,0.006147249050315169,-0.14076961746184913,0.019583033628398843,-0.01046297967971792,82,1,58.0,9.0,387.0,1.0
118,-0.10175797932900285,-0.03283710030050882,-0.039013225574855724,-0.01582269853937225,83,1,61.0,1.0,451.0,1.0
119,-0.022770224469477893,0.06134801710152134,0.18746817362433738,0.040019524437997764,83,2,62.0,8.0,327.0,1.0
120,0.029299985540400343,-0.010354556621005704,-0.0016356791372680803,0.012182696643350793,84,1,64.0,1.0,444.0,0.0
121,-0.016726371097095172,-0.01695657370956961,-0.005827984904634041,-0.008203727434919745,86,1,67.0,3.0,417.0,1.0
122,0.012865783767943312,-0.061860136504888835,-0.032570224536945656,0.011445868044406012,86,3,69.0,1.0,305.0,0.0
123,0.0028710221294837857,0.041033639953115014,-0.01608913586591758,-0.04089472057596384,87,1,70.0,0.0,498.0,1.0
124,0.02232485121266632,-0.023279097343300477,0.05160369404588278,0.015486674299178566,87,2,71.0,7.0,758.0,1.0
125,0.018910996676515378,-0.005007651121839663,0.027057200939145935,0.059192136826828064,87,3,72.0,0.0,719.0,0.0
126,0.005916137544773315,0.02070497442616522,-0.00258266856366898,0.022316967977181905,88,3,75.0,5.0,447.0,0.0
127,0.004157961916139237,-0.011714865354896324,-0.042878192169424255,-0.024069587650110223,89,1,76.0,5.0,484.0,1.0
128,-0.037126035686545315,-0.003312871082149246,0.053054837851269486,-0.035418245016354814,89,2,77.0,6.0,536.0,1.0
129,-0.01993523953761038,-0.05748628117608508,-0.06183971067948803,-0.06065233986017219,89,3,78.0,6.0,355.0,1.0
130,0.002632494055557768,-0.03539059043893583,-0.009421114435349365,-0.01377741324658257,90,1,79.0,1.0,163.0,1.0
131,-0.04443469388225728,0.07345547741764728,-0.08041323662781162,0.04488875822330718,90,2,80.0,2.0,497.0,0.0
132,0.016305864214375843,0.016536285386790844,-0.010707644432977052,-0.0016881594014285111,90,3,81.0,0.0,673.0,0.0
134,0.03780238884853388,-0.04869274872324159,-0.042828656050512476,0.08734467547620924,92,1,84.0,1.0,372.0,1.0
135,0.02960083991886838,0.10914684326674223,0.09795267329565473,-0.027879374811351942,92,2,85.0,10.0,612.0,0.0
136,0.010010455285354559,-0.014554440348090765,-0.05612121935662876,0.010127700807832655,93,3,89.0,2.0,218.0,0.0
137,0.0203978047432278,0.03748091745538299,0.059214677528828946,-0.00247467403346371,94,3,90.0,8.0,351.0,1.0
138,0.053513657354750895,0.04698982929024416,0.019588179577705894,0.011574002712687066,95,1,91.0,5.0,405.0,0.0
139,-0.007661080757187995,0.026541367436277812,0.08406553814317295,0.031889536886330366,96,1,94.0,1.0,302.0,1.0
140,-0.006659447054748179,-0.03324950055642504,0.04921659017817433,-0.01957453064049186,96,2,95.0,8.0,379.0,1.0
141,-0.029181681029978937,0.10942156842992082,-0.003545875109835196,-0.02321407374521717,96,3,96.0,7.0,279.0,0.0
142,0.008943351578791664,0.07639828432753842,0.043684533281057064,0.05843509341614265,97,1,97.0,11.0,822.0,1.0
144,-0.15933127206692688,-0.11945193827281153,0.4080226464633481,-0.22339829749870094,97,3,99.0,11.0,323.0,0.0
145,0.023284660636968952,0.11272082224609051,-0.010794099027870093,0.0010064479289920258,98,1,100.0,5.0,455.0,1.0
147,0.028111619641175346,0.00938383688152701,-0.002689620802598327,0.011787058546208777,99,2,103.0,2.0,498.0,1.0
148,-0.013737393503117033,0.004443532704790456,0.013041750104721413,-0.04085329728150447,99,3,104.0,6.0,333.0,0.0
149,-0.007815755435634758,-0.012939200615430317,-0.0068490610502122415,-0.006663853638948926,100,1,105.0,4.0,876.0,0.0
150,-0.0026035185482554592,-0.006177815981257234,-0.004802915423327325,0.0002784989471921552,100,2,106.0,4.0,497.0,1.0
151,0.027376999955684177,0.04290307882476677,-0.11457389622119687,0.026483980390578234,101,1,108.0,2.0,292.0,1.0
152,0.06464547977499564,-0.06504855496026457,-0.10346430578637927,0.027865534986131323,102,1,111.0,0.0,198.0,1.0
154,0.0067728855734959835,-0.029754842833871267,-0.018044810956002404,0.055919789425758044,102,3,112.0,0.0,753.0,0.0
155,0.0009392141064159463,-0.028294400904791687,0.01338981880590781,0.042030314316804,103,1,113.0,10.0,564.0,1.0
156,-0.014328197807110553,-0.008995206961755741,0.04901748473638135,-0.028580299343681663,104,2,117.0,7.0,194.0,0.0
157,0.00579708345312899,0.011499829277460981,0.005801196255655734,0.012363687167698948,105,1,119.0,7.0,643.0,1.0
158,-0.02700099567137122,-0.03450590912297924,0.00773065475290095,-0.02169689437815454,105,2,120.0,5.0,577.0,1.0
159,0.0326112082926838,-0.03181335659555939,-0.016299504079556104,-0.040287574730646626,106,1,122.0,9.0,515.0,1.0
160,0.003609891772708784,-0.0029864617535612006,0.0035686837423802736,0.031940921624864484,106,2,123.0,7.0,389.0,0.0
161,-0.006917196015471294,-0.0448901360139615,0.010217521261662863,0.004356366616750755,106,3,124.0,7.0,450.0,0.0
162,-0.05248507209868023,0.039718114248355425,-0.19129871296475698,-0.1492643775363337,107,1,125.0,4.0,933.0,1.0
163,-0.0084264864167635,0.026867663369417892,0.023632167279504627,-0.013685908407034587,107,2,126.0,9.0,504.0,1.0
167,0.005937101805088432,0.021180131491395453,-0.027519769119617243,-0.011689611176698025,110,1,131.0,5.0,791.0,1.0
168,0.005437098133111154,0.04305479496481969,-0.00543707594024849,-0.0019051096647706165,110,2,132.0,3.0,606.0,0.0
169,-0.00024902828870584584,-0.004719749691301967,-0.0021763382139060464,-0.0026882815232129394,110,3,133.0,5.0,436.0,0.0
170,-0.04807238285055783,-0.11381015653848439,-0.08758129334916498,-0.047584988362067156,111,2,135.0,3.0,224.0,1.0
171,0.036484252049167776,0.09122021868680084,0.004888085793342369,-0.007024678977998178,112,1,137.0,5.0,378.0,0.0
172,-0.0021861823009101692,0.029565993625475174,0.013865385861416314,-0.030262282906625644,112,2,138.0,8.0,299.0,0.0
173,-0.0031670752512281556,-0.0075605841485947515,0.031245909965462042,-0.053693457425328044,113,2,141.0,1.0,577.0,0.0
175,-0.016075004412957127,-0.045972466558777444,-0.06479131916155187,0.004262907114481024,114,1,143.0,0.0,533.0,1.0
176,0.0012206343037158337,-0.04361201412038856,0.011053210211437403,-0.02975758206965183,114,3,145.0,2.0,298.0,0.0
177,-0.002981552412687762,0.02066764848395633,-0.03425556826441707,-0.0017637088196096238,115,1,146.0,6.0,775.0,1.0
178,-0.0235956099582478,-0.1678662104199713,-0.21835490112063818,0.1522512722487779,115,2,147.0,6.0,426.0,1.0
179,-0.0021798141513996814,0.14242938216914766,-0.02598535599956852,-0.030563767970750316,115,3,148.0,5.0,358.0,0.0
180,-0.03876788994604699,-0.049885356899619475,-0.04687413379946812,0.013023134167617799,116,3,151.0,8.0,233.0,1.0
181,0.010080636261431396,-0.007987206825232282,-0.043540446925673826,-0.009975808561948954,117,1,152.0,11.0,699.0,1.0
182,0.06368535819935477,0.008818109565763973,-0.08489336550496247,0.05172562025856909,117,2,153.0,9.0,571.0,1.0
183,-0.037096364496590546,0.08025715456257235,0.1044033610099423,0.08629361033777469,117,3,154.0,7.0,259.0,0.0
184,-0.020805840225100524,-0.09523216084522843,-0.023140587917485387,0.009246863506376653,118,1,155.0,0.0,189.0,1.0
185,-0.01757863284375172,-0.0018278997581564886,-0.007593567645896439,-0.01922988274606164,118,2,156.0,0.0,143.0,1.0
186,-0.0033922968666313513,-0.0066160904571906974,-0.010450795825463849,0.020016891009930943,118,3,157.0,4.0,419.0,1.0
187,-0.007964685946426223,0.011831280400624472,-0.026578996923885632,0.02254617526431941,119,1,158.0,2.0,316.0,1.0
188,-0.014130862455554505,-0.06176765183065272,0.03548004420727836,-0.0015406719020899615,119,2,159.0,2.0,291.0,1.0
189,0.040130022026099825,-0.011541182744266992,0.05332354194007262,-0.032464358521845316,119,3,160.0,2.0,408.0,0.0
190,-0.062389643272795385,0.005683737058683375,-0.021682288214025746,-0.027733652526207245,120,3,163.0,6.0,190.0,1.0
191,0.01575330941140752,0.021140854090288597,0.01583466842773345,0.018332325648139483,121,1,164.0,4.0,393.0,0.0
192,0.05649923025191813,0.1981042738309535,0.03816726571838632,0.08663026958786268,121,3,166.0,9.0,298.0,0.0
193,0.005574089455913865,-0.045147671572585,-0.07831750326704749,0.018096563678266755,122,3,168.0,7.0,258.0,0.0
196,-0.013145923769005821,-0.009656957526240706,-0.006598152181166928,-0.03080159282153045,125,1,170.0,7.0,600.0,1.0
197,0.01153941598068299,-0.010715422137121471,0.062413674186573787,0.0069123642820320495,125,3,172.0,6.0,601.0,1.0
198,0.018869375552140782,0.021125914040300665,0.005846759632602458,0.0004625688825305332,126,1,173.0,5.0,555.0,1.0
199,0.020177979059428496,-0.032809547112335566,-0.017569649352807453,0.02950348073363613,126,2,174.0,5.0,558.0,0.0
200,-0.0018217292196536549,0.049681591052031675,0.10753126648144677,0.034432951446300625,127,2,176.0,1.0,297.0,1.0
201,-0.023846566535700862,-0.013365527166370702,-0.05285685393562783,-0.024746337213443045,127,3,177.0,4.0,204.0,0.0
202,0.0025462378655552033,-0.010646855250142686,-0.0081277384520791,0.006636735780239685,128,2,178.0,8.0,504.0,1.0
203,0.013554501938849113,-0.03093727837443587,-0.06513481785199199,-0.0019512263217337919,128,3,179.0,8.0,283.0,0.0
204,-0.04275147791422889,-0.16428188254418094,-0.12708517349120574,0.07187633766752972,129,1,180.0,6.0,357.0,1.0
205,-0.055842789314644994,0.03596204672746031,0.044771610821847864,0.10769246306041765,129,2,181.0,3.0,269.0,1.0
206,0.02164827752313625,0.08332110176550825,0.11802651677942205,-0.019364832884001443,129,3,182.0,7.0,316.0,0.0
207,-0.05904133939683582,-0.04986820243348164,-0.13415825316132457,-0.009019173517849824,130,1,183.0,3.0,728.0,1.0
208,0.001901928885345236,-0.011064986744584076,0.009223407148045393,0.03137574855385312,130,2,184.0,7.0,424.0,0.0
209,-0.005610035648675641,0.010346515644045788,-0.032522118642386556,-0.018957170162685024,130,3,185.0,11.0,323.0,0.0
210,-0.08867946520390495,-0.0010898681257890284,-0.06952963767707562,-0.12649440059492267,131,1,186.0,7.0,530.0,1.0
211,0.05284675800344418,-0.1908943006877136,-0.07169194920055222,-0.0372324936309966,131,3,187.0,4.0,234.0,0.0
215,-0.008021096141824398,0.013393423967660033,-0.025371819256143586,-0.007032113309538464,133,1,188.0,5.0,282.0,1.0
216,0.06782303791349008,0.022219420869761766,-0.0020232175555524104,0.029549857443438802,134,3,192.0,7.0,238.0,0.0
217,-0.007246553854534851,0.005123227248379381,0.06532445413568025,0.023228314414897408,135,1,193.0,5.0,1062.0,1.0
218,0.150921411746371,0.24605986453587633,0.10135462260945641,0.19678244648336174,135,2,194.0,8.0,336.0,0.0
219,0.0133699817946577,0.0035871360357284496,0.10937458780578456,0.04806620805406845,136,1,196.0,2.0,860.0,1.0
220,0.006383934644255989,0.032744776939805466,0.005757763289986606,0.004272087627460596,136,2,197.0,5.0,525.0,1.0
221,0.009113873175545725,-0.028274426997267735,0.04149731003978781,0.021598986974400394,137,1,199.0,0.0,171.0,0.0
222,-0.04136251868588102,0.11847196110449784,-0.028624088064790314,-0.055319160426446384,137,2,200.0,1.0,227.0,0.0
223,-0.010421292034739894,-3.8370934221354167e-05,0.057363507350540216,0.055701355843721684,137,3,201.0,0.0,143.0,1.0
225,-0.011506393633702549,0.040567366221745206,0.015255319668197494,0.0039357319863754315,138,2,202.0,7.0,821.0,1.0
226,-0.017309807917146536,-0.01301924437724395,0.007271680567123796,-0.007600005061167645,138,3,203.0,11.0,534.0,0.0
227,0.04901260062905723,-0.16298797934787315,-0.05839904254111214,0.03262320121815674,139,1,204.0,10.0,605.0,0.0
228,-0.04664422934504304,0.05069978810184965,0.007669166974475533,0.07322919848276667,139,2,205.0,9.0,531.0,1.0
229,0.013853225143043718,-0.01743419007365153,0.04793747837879588,0.05588401323494324,140,1,207.0,5.0,745.0,1.0
230,0.018514788849022266,0.06563894869183856,0.03436102165667969,0.019283448765590332,140,3,209.0,11.0,265.0,1.0
231,0.009924220068507386,0.011683230641370576,0.016140844333747094,-0.0028890864453502293,141,3,211.0,2.0,0.0,1.0
232,-0.14043542162611697,0.01532481775224343,-0.08690047848596817,0.05573398259374274,142,1,212.0,1.0,449.0,1.0
233,-0.017319481772401123,-0.029193810729232234,0.017973434120948675,0.012969714881770202,142,2,213.0,3.0,245.0,0.0
234,0.007785268929434346,-0.02701423158492401,-0.026394862102979765,-0.01957595036329354,143,1,215.0,11.0,738.0,0.0
235,-0.01955223274479795,0.01737488812338236,-0.0030002477284850827,-0.018586028994009973,143,2,216.0,7.0,871.0,0.0
236,-0.003380717517179336,-0.04263154212681265,-0.04871621539080053,-0.038996464759401085,143,3,217.0,7.0,322.0,0.0
237,-0.008553577367989005,0.02008577326921365,-0.0025005122775759747,-0.0031930224047461626,144,1,218.0,4.0,1592.0,1.0
238,0.006575212971922007,0.010928552137044323,-0.0008109544643857113,0.02360845724046353,145,1,220.0,3.0,472.0,1.0
239,0.011103582753152028,-0.01621402241379725,0.01392523272352337,0.0005932763026629264,145,3,222.0,10.0,276.0,0.0
240,-0.0008271764343655297,0.025278271403369874,-0.01601033657233076,0.024129907725681993,146,1,223.0,5.0,719.0,1.0
241,-0.0242602230535693,0.01961188625199998,-0.0009770656343902242,-0.023792508675394827,146,2,224.0,6.0,1006.0,0.0
242,-0.10960329306496776,-0.10020078676331232,-0.06063781239286992,-0.08388658821264373,147,1,225.0,7.0,230.0,0.0
243,0.007391890415693202,-0.04969014285888991,-0.044458017030358066,0.004281121274706106,148,1,228.0,8.0,641.0,1.0
244,0.08188401669767416,-0.028175716562057626,-0.05974813964942241,0.02547638289204452,148,2,229.0,10.0,289.0,0.0
245,-0.09714416995806073,-0.02499786792773975,-0.038447663155501334,-0.09038253166878925,148,3,230.0,6.0,184.0,0.0
247,0.020802928617488926,0.03328293578673261,0.11220782085648866,0.10747006814992181,149,2,231.0,3.0,182.0,1.0
248,-0.13164559426293987,-0.0982586351183812,-0.12611351544654656,0.0049741276586393116,149,3,232.0,4.0,274.0,0.0
249,0.013348680722514345,-0.007571895590125289,0.012670066971517357,0.0010888073452368233,150,1,233.0,4.0,528.0,1.0
250,0.22762969066154778,0.31553215543149005,0.2680443319790944,-0.003400450701890858,150,2,234.0,5.0,180.0,0.0
251,0.05082701969088764,0.024966782857069603,0.06152247990816251,-0.018737341612834454,150,3,235.0,3.0,179.0,0.0
253,-0.014882916389028486,0.017811765648591167,0.022485937664119472,-0.010229145021098195,151,2,236.0,7.0,823.0,1.0
254,0.010417783611061446,-0.03356529141873432,-0.024777903774282302,-0.02365788704699698,152,1,237.0,8.0,409.0,0.0
255,-0.0338779850530579,-0.011822432096355308,-0.08954490940127927,0.009290129737084388,152,2,238.0,2.0,158.0,1.0
256,0.008324775014780912,-0.16988897214301066,-0.01465148612362773,0.01157789625707911,152,3,239.0,5.0,185.0,1.0
258,-0.03487525981002071,0.03009199916667943,-0.021334710152330492,-0.004705197664425247,153,2,240.0,1.0,400.0,1.0
259,0.011624932968127938,-0.03084638076227486,-0.04269564486561501,0.03907450885085477,153,3,241.0,2.0,236.0,0.0
261,0.045827313553477834,0.024782023599328008,0.03093514017723194,0.015554062990837444,156,2,244.0,2.0,921.0,1.0
