,TP9,AF7,AF8,TP10,subj,ses,Unnamed: 0,Performance,Time_Sec,Signal Drop
41,-0.14246643652597044,0.030343030970994323,0.3367533132375062,0.023950858546003057,33,2,86.0,6.0,0.0,0.0
42,0.14841317559114292,0.10870587509286664,0.06206148357627644,0.07168635957020246,33,3,87.0,2.0,0.0,1.0
43,0.020342606252011845,-0.018604717816588186,-0.045895287455290965,0.030983410891776413,34,1,88.0,0.0,411.0,1.0
44,-0.1021578135674287,0.2202777505215181,0.012398533639889816,-0.34709809833054334,35,1,91.0,9.0,1002.0,1.0
45,-0.01093201428990148,0.05585989537849777,0.15994999359512513,0.003812811896110735,35,2,92.0,11.0,694.0,0.0
47,0.033077215064665,0.09411201392303035,-0.026748421017736057,-0.019138861118524222,36,1,93.0,4.0,406.0,1.0
48,-0.04845699127964845,0.07165214010082026,-0.005285659807188236,-0.027172764839044183,36,2,94.0,5.0,328.0,0.0
49,0.0002586606481475239,0.0029368976088120467,-0.02435800117763425,-0.028930484490750006,37,1,96.0,4.0,416.0,0.0
50,-0.07497144186060153,0.032964846821397796,0.0638974878832865,0.00012515935574418393,37,2,97.0,2.0,358.0,0.0
51,-0.007134328197463561,0.059127715095510486,0.014583634471263884,-0.014665890192718542,37,3,98.0,2.0,329.0,0.0
52,0.04017708036318039,-0.20838847598385413,0.022826702880587038,0.10026215046692484,38,1,99.0,0.0,360.0,1.0
53,-0.007602710508273195,-0.03530716965877916,-0.04069428571540688,0.08751936406241162,38,2,100.0,3.0,298.0,1.0
54,-0.025101723899905604,-0.023316934914727003,0.011488216771447986,0.020515558307230633,38,3,101.0,7.0,240.0,0.0
56,0.0590764406038755,0.0355798428880116,-0.174903482267453,-0.03962356320998117,40,2,104.0,8.0,290.0,1.0
57,-0.017644907974232987,0.05636649456979137,-0.036385959132619536,0.010742600449582852,40,3,105.0,7.0,271.0,0.0
58,0.02450442391611407,0.10526352841815582,0.03907675362199483,0.05572949183138894,41,1,106.0,0.0,478.0,0.0
59,0.008902256255993867,0.0779987608001259,0.11316633622595892,-0.06245821455516874,41,3,107.0,3.0,258.0,0.0
60,0.020997531933401172,0.013501487120160029,0.04415140789450421,0.006933215817959802,42,1,108.0,4.0,491.0,0.0
62,0.018270331637517314,-0.03537913205381684,-0.0007207784483477316,-0.0068284988170447085,42,3,109.0,7.0,432.0,0.0
63,-0.0571214861402361,-0.017049181987282003,-0.0814340962951018,-0.03989150148677609,43,1,110.0,10.0,468.0,0.0
64,0.07863964565495239,-0.2578818906572556,-0.13167397559795715,0.16187928521247422,43,2,111.0,7.0,493.0,1.0
65,-0.02880773358319198,-0.05684968987505731,0.0462208928341155,0.0008754361728277773,43,3,112.0,7.0,248.0,0.0
66,0.05917509573283496,-0.023608186744769603,-0.0025701283440659347,-0.03541921931847142,45,1,115.0,3.0,402.0,0.0
69,0.08782669048463723,0.015916346320718276,-0.10348676260258022,0.03020501038129053,47,2,121.0,2.0,339.0,0.0
70,0.02807685990848499,0.027737671462504988,-0.06556267764445756,0.07326945182516717,47,3,122.0,2.0,406.0,0.0
71,0.10105077050454067,0.21268347061061707,-0.08578319741094663,0.10361288113672183,48,1,123.0,11.0,704.0,1.0
72,-0.07412332889543533,0.03690509186329796,0.0911805052778412,0.024957578417477568,48,2,124.0,8.0,333.0,0.0
73,-0.03551311347990244,-0.05566767749016268,0.05731174356240656,-0.0058351656367690635,48,3,125.0,9.0,270.0,0.0
74,-0.02116008304660321,-0.16420436700763458,-0.1481284909093577,0.04406000315097654,49,1,126.0,1.0,240.0,0.0
75,-0.051394450733311225,0.04646009913324731,0.011471467663742558,-0.052339054803047284,49,2,127.0,6.0,515.0,0.0
76,-0.0037787961253280375,-0.022623624940937812,-0.03391088625631278,-0.00023567243955672598,49,3,128.0,1.0,272.0,1.0
77,-0.03273089577745922,-0.024413248654023074,-0.04580903411879367,-0.01301521866938894,50,2,129.0,5.0,288.0,0.0
78,0.01003653540591743,0.07755282050322578,0.058375264738371874,-0.003802691439247245,50,3,130.0,3.0,274.0,0.0
79,0.02339141133437637,-0.01238559663581516,0.00581175147970441,0.025954406386031685,53,1,137.0,8.0,380.0,0.0
80,0.061377599960364015,0.04495061110948731,0.029614559405784998,0.010155992323865083,53,2,138.0,11.0,319.0,0.0
81,-0.039468752305894014,0.24566560381569777,-0.12025852985907325,0.13245000634946322,53,3,139.0,10.0,298.0,0.0
83,-0.018783739607871074,0.00015779936567526136,0.034344208174162755,-0.06767127941401244,54,2,140.0,6.0,546.0,1.0
84,0.08768378264306585,-0.04460812995133411,-0.011147171661990234,0.10613841715237461,54,3,141.0,7.0,239.0,0.0
85,-0.02121123195781426,0.09435574438091238,-0.002861898806484111,0.05043417990961981,57,1,146.0,11.0,698.0,0.0
87,-0.05784525005970944,0.09446913544717069,0.015243420995897271,-0.010497776481755578,58,1,149.0,4.0,528.0,0.0
88,0.03048497555491222,0.010562446204476203,0.12536747050618877,-0.029102845815353093,58,2,150.0,3.0,264.0,0.0
90,0.01869245771623532,-0.3173687751842901,-0.36866525497847114,0.13281694044224215,59,1,151.0,9.0,377.0,1.0
91,0.01869245771623532,-0.3173687751842901,-0.36866525497847114,0.13281694044224215,59,1,2.0,4.0,528.0,0.0
92,-0.014912464901431794,-0.05556674555892225,-0.06716435893824307,-0.014596402528260598,59,2,3.0,3.0,264.0,0.0
94,-0.034939076753665706,-0.19959365787780045,-0.10720299462975325,0.09008582120976875,63,2,13.0,5.0,430.0,0.0
95,-0.03181379181826415,0.08294989523874553,0.0037192051044081967,0.023553186240738027,64,2,15.0,11.0,342.0,1.0
97,-0.011019093976430963,-0.0038901512434990028,0.05710650041514476,0.06697526121074335,66,2,19.0,11.0,665.0,1.0
98,-0.1014877386025437,0.23713355281413423,-0.22740546917310347,-0.18852259611020522,66,3,20.0,9.0,223.0,0.0
99,-0.05690982347915031,0.08845847901821141,-0.01669538374542287,-0.009124253070278648,67,1,21.0,11.0,553.0,1.0
100,0.08426089308259282,0.2977963703605477,0.048432395893763504,-0.011193757299648615,67,2,22.0,11.0,240.0,0.0
101,-0.03229042474434615,0.10256150101190357,0.21294266304869333,-0.13552197069059002,67,3,23.0,5.0,231.0,0.0
102,0.025734224291993728,-0.06498562948551134,-0.09917017340169493,-0.0027065653557050637,68,3,26.0,7.0,783.0,0.0
103,0.026887340678336546,-0.019833387303910512,-0.01819643462222223,0.010974020552691487,70,1,30.0,5.0,561.0,0.0
104,0.06180858955713597,-0.1614856043138704,0.1904794097271134,-0.1255821301803031,71,1,33.0,5.0,362.0,1.0
105,-0.04503361078408474,-0.2674795931622781,0.021163342369900896,-0.0450105554248586,73,2,40.0,7.0,318.0,0.0
106,0.010858912337167487,-0.024059031280631797,0.1303578287730215,0.07282169062433834,73,3,41.0,7.0,225.0,0.0
107,0.021838784191950445,-0.02516277881082096,0.08611832454070607,0.0407113768859936,74,1,42.0,2.0,596.0,0.0
108,-0.03896707125746754,0.025978348264326153,0.04279480097562796,-0.0182469177030575,74,2,43.0,3.0,746.0,1.0
109,-0.3865323786188793,-0.48648945185248277,-0.46155580986746125,-0.3057617947708975,74,3,44.0,0.0,397.0,0.0
110,0.05891648305340957,0.04992521485784374,-0.02131824745004626,0.0786282267923259,75,1,45.0,9.0,417.0,0.0
111,-0.036737573722542355,-0.10703164358851817,0.0033936934596138033,0.03598105869301063,75,3,47.0,10.0,201.0,0.0
112,0.030028538149548797,0.056040684818753184,0.013393668764776599,-0.11982647196406834,77,1,50.0,10.0,756.0,1.0
113,-0.008621778548503774,-0.04412968880833048,-0.07224831505786002,-0.0488653276647019,77,2,51.0,11.0,591.0,0.0
114,-0.2052123125884567,-0.5959014723143855,-0.03911216320131459,0.01077433601977531,77,3,52.0,11.0,295.0,1.0
117,-0.039646917707309486,0.023434333376584956,-0.032025325517390846,-0.051390509952453076,80,2,53.0,0.0,242.0,1.0
118,0.015226158933350643,0.030795286488834332,0.010509768819800043,0.01785447210577172,81,1,55.0,1.0,721.0,1.0
119,0.030221555959936478,-0.0202655809752087,0.027743305455771333,-0.018182577709417575,81,2,56.0,7.0,485.0,0.0
120,-0.01884429011186427,-0.02501530817426145,-0.16904519488794228,-0.07579564716347979,82,1,58.0,9.0,387.0,1.0
121,0.030042995635869253,0.0038921515721163998,0.062428928416244485,-0.07419313170574225,83,1,61.0,1.0,451.0,1.0
122,-0.02246108535113111,0.02731460333214954,-0.007616319850418373,0.010884427255516428,83,2,62.0,8.0,327.0,1.0
123,0.007295197676100528,0.005607736461050582,0.05790237282029904,0.010922905794706,84,1,64.0,1.0,444.0,0.0
124,0.03772298748471779,0.01990883025284938,-0.16644160255201665,0.009025011349236825,86,1,67.0,3.0,417.0,1.0
125,-0.0024031991151009053,0.0007212655967521754,-0.004160825581659403,0.01819961087181419,86,3,69.0,1.0,305.0,0.0
126,0.0667641820152068,0.018337868485409227,-0.007395067748627453,0.027925486593679234,87,1,70.0,0.0,498.0,1.0
127,0.012033005976527851,0.10970959070736452,0.004785944723920717,-0.013537185699421743,87,2,71.0,7.0,758.0,1.0
128,-0.04444693578445462,-0.047674067021475905,0.008120205173294547,-0.02403690310129938,87,3,72.0,0.0,719.0,0.0
129,-0.0042489170701591125,-0.026698511786438946,-0.006102936481632892,0.008630946171092757,88,3,75.0,5.0,447.0,0.0
130,0.007525095703982212,0.006385925269968619,0.11116742974626917,-0.07658415676732284,89,1,76.0,5.0,484.0,1.0
131,0.06186863831802669,-0.13507040257347364,-0.07394228265889544,-0.05607117806852886,89,2,77.0,6.0,536.0,1.0
132,0.01259414628346865,0.14261802262272624,0.024489943102855315,0.03561527962961413,89,3,78.0,6.0,355.0,1.0
133,-0.0963864738387336,0.015774098706790703,0.08221302613982974,-0.02339586200221935,90,1,79.0,1.0,163.0,1.0
134,0.024446040640799985,0.0041890247830337485,-0.05590418922877588,-0.026922915485195716,90,2,80.0,2.0,497.0,0.0
135,0.01762325723373681,0.07386498556656079,0.022760325794586013,-0.01917999297871926,90,3,81.0,0.0,673.0,0.0
136,0.006108168591141815,-0.018862239395837935,0.12145002621723029,0.03763197555815449,91,2,83.0,0.0,526.0,1.0
137,-0.14495123458631978,-0.1735230300575561,-0.12886753824100974,0.024408659825598054,92,1,84.0,1.0,372.0,1.0
138,-0.08244219340779185,0.19096746659632943,-0.0043155408331929015,-0.13192411610749444,92,2,85.0,10.0,612.0,0.0
139,0.026357455865660826,0.34936275902159153,0.08482691439529379,-0.09217626572389707,93,1,87.0,4.0,472.0,1.0
140,-0.08255031787718305,-0.1181786962868294,0.07246306670690215,-0.10654732251007065,93,3,89.0,2.0,218.0,0.0
142,0.029419521257865837,-0.04542206425628144,-0.014983070175033293,-0.03970055235445241,94,3,90.0,8.0,351.0,1.0
143,0.09333044105241906,-0.016181488008482035,0.049433959284656076,-0.0032016414197304117,95,1,91.0,5.0,405.0,0.0
144,-0.013986653988700309,-0.23126046431822922,0.05419911474840007,-0.15670002981982661,96,1,94.0,1.0,302.0,1.0
145,-0.0026975680725280136,0.06528841345349433,-0.04279907811934196,0.0002099806610166284,96,2,95.0,8.0,379.0,1.0
146,0.0034361896748064495,-0.06998678176288371,-0.09844432186161643,-0.015578157377875065,96,3,96.0,7.0,279.0,0.0
147,0.20022226422231368,0.004981624012092986,-0.03714680168273074,0.2725889043034547,97,1,97.0,11.0,822.0,1.0
148,-0.023114452067113718,0.0336004895960988,0.020419941173271245,-0.005531456547518664,97,3,99.0,11.0,323.0,0.0
149,-0.007930951048654123,0.028625487624538575,0.026648426081186016,-0.012776450438816707,98,1,100.0,5.0,455.0,1.0
150,-0.011268690212602609,-0.04636981544945686,-0.03946990078276811,-0.017374534267533926,98,2,101.0,6.0,700.0,1.0
152,-0.020798505984815894,-0.14946054219653876,0.039815890061734444,-0.011746215927686928,99,2,103.0,2.0,498.0,1.0
153,0.08956223837052074,-0.05630668971758694,-0.16145769337503602,-0.024388608521087183,99,3,104.0,6.0,333.0,0.0
154,0.017824083132758916,0.012986397921383962,-0.03531029298642539,0.01727772804636464,100,1,105.0,4.0,876.0,0.0
155,0.085309952248505,0.032271306397114376,0.06518828822759645,0.040503732708784226,100,2,106.0,4.0,497.0,1.0
156,0.001392283905374629,0.12046207992098075,0.26860994837032565,0.04564714477905807,101,1,108.0,2.0,292.0,1.0
157,-0.016635368578600606,0.13002396111771897,-0.014511925706381604,0.002817516648435196,102,1,111.0,0.0,198.0,1.0
159,-0.027972588441466946,0.023876204813357463,0.03327533403227415,-0.04909283864898301,102,3,112.0,0.0,753.0,0.0
160,0.021215341958097673,0.005910921702687037,0.014671655110787881,0.03869973345333068,103,1,113.0,10.0,564.0,1.0
161,0.12302172554551584,-0.045455563579075355,0.042912639165126186,0.029773947258153438,104,2,117.0,7.0,194.0,0.0
162,0.03467185025907829,0.02815764505305083,-0.005883482444537143,-0.0016399505010848642,105,1,119.0,7.0,643.0,1.0
163,0.011706214366135987,0.008226600784125728,0.03395118298676029,-0.03303267333873699,105,2,120.0,5.0,577.0,1.0
164,-0.0037902311378725287,0.0010353016570969586,-0.0050547508461169935,0.007770543871675303,106,1,122.0,9.0,515.0,1.0
165,-0.03770361307238049,-0.012021717586362238,-0.021393742214212766,0.014572876266033189,106,2,123.0,7.0,389.0,0.0
166,-0.008599019085808922,-0.020478657158715306,-0.025737714079150376,0.028214991342765762,106,3,124.0,7.0,450.0,0.0
167,-0.0609166767738695,0.049292609415666926,-0.13473291465592627,0.1731084523282174,107,1,125.0,4.0,933.0,1.0
168,-0.02723855021244833,0.03557181125184082,0.001636252366579673,-0.0672064172943317,107,2,126.0,9.0,504.0,1.0
172,-0.025803648918318434,0.10034069219750577,-0.0592474875428571,-0.046344716647401515,110,1,131.0,5.0,791.0,1.0
173,-0.06392323205188262,-0.08773689119962826,-0.07819683660740331,-0.0496231932596506,110,2,132.0,3.0,606.0,0.0
174,-0.03484559828150413,0.14295435833497783,0.022850265810060416,-0.058658773438638935,110,3,133.0,5.0,436.0,0.0
175,-0.03906291715838541,-0.040344055026425886,-0.016769610637590245,-0.000860923627112714,111,2,135.0,3.0,224.0,1.0
176,0.050622984164589116,0.13021974512556952,-0.06897258932449536,0.008142194233795624,112,1,137.0,5.0,378.0,0.0
177,0.21952797924776818,0.12402283770501484,-0.07179223270064913,-0.01636462542707846,112,2,138.0,8.0,299.0,0.0
178,-0.36887036988138,-0.1304192533558286,-0.12357444205408961,-0.14929448999771666,113,1,140.0,2.0,570.0,1.0
179,0.2810257365066711,-0.0568267740389316,-0.18715512528992861,-0.09487001229793685,113,2,141.0,1.0,577.0,0.0
180,-0.009088502967007497,-0.1040990118570589,-0.01647470120318393,0.02543440000376758,113,3,142.0,0.0,338.0,1.0
181,0.06006859136837765,-0.10375248644842419,-0.004191929553099156,0.021037331990324735,114,1,143.0,0.0,533.0,1.0
182,0.13540012770807475,-0.1662179343465178,-0.059295504966623225,0.028957612416269887,114,2,144.0,0.0,206.0,0.0
183,0.023022421864622562,0.061270255962210064,0.08424827308015664,0.03830054666412571,114,3,145.0,2.0,298.0,0.0
184,0.00290667039624839,0.042650733654593403,-0.0024732406631476343,0.01057425844325781,115,1,146.0,6.0,775.0,1.0
185,0.010752415183734562,-0.023478364013149986,-0.005692033131327099,-0.006371495280077274,115,2,147.0,6.0,426.0,1.0
186,0.045078348028106945,-0.08616074726570454,0.008595782029101898,0.023253343925866584,115,3,148.0,5.0,358.0,0.0
187,0.08949713599312638,0.12200808045421285,-0.07724612080577598,-0.1145638667527754,116,3,151.0,8.0,233.0,1.0
188,0.010903225623993195,0.02177093933322237,0.025627873789566255,-0.00012122605472112842,117,1,152.0,11.0,699.0,1.0
189,0.02993784600516061,-0.025229480824451384,-0.0183977077520656,0.06184134302598884,117,2,153.0,9.0,571.0,1.0
190,-0.06085065333958342,0.1418814958298974,0.04583829968641344,-0.0314665174632927,117,3,154.0,7.0,259.0,0.0
191,-0.029516273884945186,-0.12575744014772325,0.03376833500107774,-0.009255506337720442,118,1,155.0,0.0,189.0,1.0
192,-0.023634778683188976,-0.018354355418176524,-0.06784909240111932,0.004884525416222377,118,2,156.0,0.0,143.0,1.0
193,-0.018020715999719907,-0.010379971676066373,0.033627383638833976,-0.024216662578803047,118,3,157.0,4.0,419.0,1.0
194,0.03295637734959746,-0.03256425953155184,-0.01869074709033821,-0.00979803079878007,119,1,158.0,2.0,316.0,1.0
195,0.013561490797808346,-0.09745255490829523,0.03905836509608531,0.02277687133335893,119,2,159.0,2.0,291.0,1.0
196,-0.025898022657799762,-0.09541523718443015,-0.044445072102223024,0.006882362905395941,119,3,160.0,2.0,408.0,0.0
197,0.03841547840772776,0.01157320399242111,-0.03777725403179693,-0.021653067483747186,120,3,163.0,6.0,190.0,1.0
198,-0.024526275393526895,0.023714282968128875,0.019108753259515956,0.01506557778811162,121,1,164.0,4.0,393.0,0.0
199,0.009311814506604326,0.08326220351689788,0.1386342243921459,0.04387857678341663,121,3,166.0,9.0,298.0,0.0
200,-0.022172815738414103,0.047232983058969766,0.08406991740664772,0.09103143058291241,122,3,168.0,7.0,258.0,0.0
203,0.027919907763394747,-0.12628111396516967,0.010087606358591945,-0.10231866322226271,125,1,170.0,7.0,600.0,1.0
204,-0.014592533466172165,-0.035603802700972895,0.056960265898692436,0.04408579229547343,125,3,172.0,6.0,601.0,1.0
205,-0.005646805632622254,-0.053731983992727037,-0.038430561146475084,-2.184370853033272e-05,126,1,173.0,5.0,555.0,1.0
206,0.0001465074411912785,-0.00660136493100772,0.02281043717147201,0.013874218422649668,126,2,174.0,5.0,558.0,0.0
207,0.07163648446318538,0.08213618888600883,0.008495146660473088,0.03193326959466048,127,2,176.0,1.0,297.0,1.0
208,-0.020364650017007067,0.026569827425043702,0.001988579077300418,0.011158749209174059,127,3,177.0,4.0,204.0,0.0
210,0.03115845796679433,0.0002822456858013353,0.0483761591575971,0.08464380594840187,128,2,178.0,8.0,504.0,1.0
211,-0.0015610247944657196,0.11822961306252677,-0.0011917874457224838,-0.05037502633444648,128,3,179.0,8.0,283.0,0.0
212,-0.26078574899299045,0.5755015156928376,-0.6465608542924417,-0.45555114722847245,129,1,180.0,6.0,357.0,1.0
213,-0.0264556276682927,0.008338249536425785,-0.18926665798461642,-0.02224080377612508,129,2,181.0,3.0,269.0,1.0
214,0.004561983309223547,-0.0626334318479937,0.06256974584567387,0.0236718711346936,129,3,182.0,7.0,316.0,0.0
215,-0.023374472616169078,0.014325653750291883,0.03427137065848217,-0.0490195382922853,130,1,183.0,3.0,728.0,1.0
216,0.15860603562061243,0.00853554858838673,-0.10929648792236177,-0.04131864073245797,130,2,184.0,7.0,424.0,0.0
217,-0.021801852790114692,-0.03809232643028828,-0.0004175676553111176,-0.009624331017334467,130,3,185.0,11.0,323.0,0.0
218,0.029184764613287933,0.1446236892964571,-0.09201935726282205,0.02633362871936996,131,1,186.0,7.0,530.0,1.0
220,-0.10880262605983104,0.03980533146308044,0.15031425620085742,0.037939164899417316,131,3,187.0,4.0,234.0,0.0
224,0.04933107879767301,0.10784074008679874,-0.16660687099167162,0.04173610612867405,133,1,188.0,5.0,282.0,1.0
226,0.07155778219962657,0.005935117045837308,-0.006971477632984133,0.031858064029270695,134,3,192.0,7.0,238.0,0.0
227,0.011358355928091174,-0.02866191187196198,0.06998534679823099,0.03567825602786863,135,1,193.0,5.0,1062.0,1.0
228,0.009557137931837094,0.0039138751668082675,0.06683780149620598,0.0017445633660418771,135,2,194.0,8.0,336.0,0.0
229,-0.0009658414467136264,0.030316471680629044,-0.00562857051942584,0.07774405620728889,136,1,196.0,2.0,860.0,1.0
230,-0.000571724040942934,-0.01668371017592925,-0.031846438068819,-0.04358117570417162,136,2,197.0,5.0,525.0,1.0
231,-0.06486206042052196,-0.04844218220421793,-0.04056522369234047,0.012413523945214548,137,1,199.0,0.0,171.0,0.0
232,0.020942061125729324,0.015462396130200295,-0.04963465323230683,0.015967724183492734,137,2,200.0,1.0,227.0,0.0
233,-0.04666841837933203,0.09936435820845127,0.20829658568304138,-0.056123447932187986,137,3,201.0,0.0,143.0,1.0
235,-0.007776177755919361,-0.03137603934159985,-0.0001850386619578746,0.0038194040951882646,138,2,202.0,7.0,821.0,1.0
236,-0.034087743934119286,0.009848426244379418,-0.03896552362467898,-0.0009103080084170954,138,3,203.0,11.0,534.0,0.0
237,0.03147501146194685,0.08880800426075532,-0.02236747808488616,-0.005170864712925782,139,1,204.0,10.0,605.0,0.0
238,-0.1179571442031042,0.07241872254614584,-0.11209920740438835,-0.06944998218212843,139,2,205.0,9.0,531.0,1.0
239,-0.3481642512994069,0.12159644339145187,0.09373117408718284,-0.44977642689199265,139,3,206.0,8.0,172.0,0.0
240,-0.0015239361288237607,-0.03287148516470737,0.01127154340843778,0.005757778443633238,140,1,207.0,5.0,745.0,1.0
241,-0.011276193958383461,-0.03720771578263469,0.028659449603946747,-0.029792469618156396,140,3,209.0,11.0,265.0,1.0
242,-0.017818693629881973,-0.023976355453571054,-0.0019203968663206359,0.02544357703863275,141,3,211.0,2.0,0.0,1.0
243,-0.08962254782744035,-0.03984638773344449,0.15701026030106802,0.019784827770029424,142,1,212.0,1.0,449.0,1.0
244,-0.03205054808747277,-0.06645757062047658,0.06104867462107988,-0.008547722742446766,142,2,213.0,3.0,245.0,0.0
245,-0.17896273545545854,0.04809194664924096,-0.08950281312261271,-0.1507766496140445,142,3,214.0,6.0,466.0,1.0
246,0.028206118038510697,0.029030917192790003,0.002469143839569299,-0.03012931129593949,143,1,215.0,11.0,738.0,0.0
247,-0.000706261319476237,-0.022463732457848714,-0.02398880523599101,-0.004256339953428357,143,2,216.0,7.0,871.0,0.0
248,-0.021901852523451854,-0.03863834603085496,-0.0006389136920640436,-0.009451345847831097,143,3,217.0,7.0,322.0,0.0
249,0.01576116328816538,-0.007715109765230006,-0.055435109340544984,0.0027444345400166985,144,1,218.0,4.0,1592.0,1.0
250,0.007810179341162969,0.042334746920573575,-0.0037339131970624303,-0.009620262689400768,145,1,220.0,3.0,472.0,1.0
251,-0.04436774854160942,-0.16234648352667977,-0.0024944873212569925,0.08889176280487142,145,2,221.0,6.0,233.0,0.0
252,0.01035162543425348,-0.007447277126720383,0.04571597779416444,-0.05175474809079153,145,3,222.0,10.0,276.0,0.0
253,0.002201038804153068,0.07878061767193964,0.11071191238913423,-0.01573908413643712,146,1,223.0,5.0,719.0,1.0
254,-0.01198638843386001,0.0215538133353984,0.003502333351274461,-0.017397085475209812,146,2,224.0,6.0,1006.0,0.0
255,-0.0029303898461988647,0.1220833779160853,-0.0022675841297169494,-0.04666574846364844,147,1,225.0,7.0,230.0,0.0
256,-0.07420826736450341,-0.18541012798597523,0.1577903748647737,0.21053157102266842,147,3,227.0,10.0,164.0,0.0
257,0.008494977256360087,0.029519939703935863,0.011871193811438602,0.022809725364522977,148,1,228.0,8.0,641.0,1.0
258,0.0030854848577399215,-0.01442740494831306,0.05963190766412621,0.037688109924608436,148,2,229.0,10.0,289.0,0.0
259,0.08394301015214513,-0.30146120190539827,-0.06125621381522486,0.06436027130238743,148,3,230.0,6.0,184.0,0.0
261,-0.01488779983332204,0.08875196756645704,0.06397544484644792,0.050882136924661064,149,2,231.0,3.0,182.0,1.0
262,0.05274818589572349,-0.03831381438155908,-0.05428887749161427,0.024838245433751613,149,3,232.0,4.0,274.0,0.0
